inscription_id,apprenant_id,parcours_id,progression_pct,engagement_score,nb_jours_inactif,score_risque,alerte_decrochage,prenom,nom,pays,titre,domaine,instructeur
INS03636,APP2554,PAR007,15.0,0.0,768.0,0.5654715384286781,1,Awa,Coulibaly,Cameroun,Python Web avec Django,Developpement Web,Traore Eric
INS03694,APP2593,PAR012,36.0,0.0,768.0,0.5654715384286781,1,Coumba,Sow,Cameroun,Leadership & Soft Skills,Management,Ouattara Serge
INS05254,APP3681,PAR005,23.0,0.0,768.0,0.5654715384286781,1,Awa,Konaté,Senegal,HTML CSS JavaScript,Developpement Web,Camara Luc
INS05128,APP3601,PAR007,68.0,0.0,764.0,0.5649738370857155,1,Cheick,Sow,Mali,Python Web avec Django,Developpement Web,Traore Eric
INS04874,APP3416,PAR003,19.0,0.0,860.0,0.5648813686751918,1,Serge,Ndoye,Cote d'Ivoire,SQL & Bases de Donnees,Data & IA,Ndoye Cheick
INS02093,APP1486,PAR007,18.0,0.0,860.0,0.5648813686751918,1,Eric,Diop,Cote d'Ivoire,Python Web avec Django,Developpement Web,Traore Eric
INS06414,APP4464,PAR008,17.0,0.0,678.0,0.5648296658656684,1,Nathalie,Ndoye,Senegal,Marketing Digital,Marketing Digital,Bamba Clarisse
INS00787,APP0547,PAR003,33.0,0.0,795.0,0.5647879581846447,1,Kofi,Ndoye,Cote d'Ivoire,SQL & Bases de Donnees,Data & IA,Ndoye Cheick
INS02309,APP1647,PAR001,37.0,0.0,795.0,0.5647879581846447,1,Amadou,Konaté,Cote d'Ivoire,Data Analyse avec Python,Data & IA,Kouassi Yao
INS03001,APP2122,PAR008,32.0,0.0,795.0,0.5647879581846447,1,Amadou,Keita,Ghana,Marketing Digital,Marketing Digital,Bamba Clarisse
INS00969,APP0682,PAR006,26.0,0.0,492.0,0.5647482481535726,1,Thierry,Keita,Burkina Faso,React & Node.js Fullstack,Developpement Web,Camara Luc
INS00530,APP0364,PAR011,73.0,0.0,763.0,0.5645584305788738,1,Luc,Barry,Cote d'Ivoire,Management de Projet,Management,Ouattara Serge
INS05952,APP4160,PAR010,84.0,0.0,763.0,0.5645584305788738,1,Moussa,Keita,France,Community Management,Marketing Digital,Konaté Aida
INS04753,APP3337,PAR002,43.0,0.0,763.0,0.5645584305788738,1,Seydou,Cisse,France,Machine Learning Applique,Data & IA,Kouassi Yao
INS03526,APP2479,PAR012,46.0,0.0,798.0,0.5642023385917755,1,Ibrahim,Cisse,Cote d'Ivoire,Leadership & Soft Skills,Management,Ouattara Serge
INS03396,APP2399,PAR010,53.0,0.0,479.0,0.5639017637125335,1,Moussa,Ndoye,Senegal,Community Management,Marketing Digital,Konaté Aida
INS01227,APP0873,PAR008,47.0,0.0,853.0,0.5638699435216347,1,Nathalie,Coulibaly,Mali,Marketing Digital,Marketing Digital,Bamba Clarisse
INS02890,APP2045,PAR003,45.0,0.0,493.0,0.5637390323316577,1,Laure,Doumbia,Cote d'Ivoire,SQL & Bases de Donnees,Data & IA,Ndoye Cheick
INS03141,APP2220,PAR001,36.0,0.0,496.0,0.5633228639834645,1,Serge,Camara,Cameroun,Data Analyse avec Python,Data & IA,Kouassi Yao
INS05585,APP3909,PAR001,82.0,0.0,496.0,0.5633228639834645,1,Paul,Coulibaly,Cote d'Ivoire,Data Analyse avec Python,Data & IA,Kouassi Yao
INS06230,APP4343,PAR004,62.0,0.0,261.0,0.5630905708036784,1,Kofi,Mbaye,Cote d'Ivoire,Power BI & Dashboards,Data & IA,Diallo Fatoumata
INS01463,APP1041,PAR003,43.0,0.0,848.0,0.5629795278042067,1,Yao,Sylla,Senegal,SQL & Bases de Donnees,Data & IA,Ndoye Cheick
INS01954,APP1387,PAR008,18.0,0.0,756.0,0.5628909823221185,1,Clarisse,Coulibaly,Cote d'Ivoire,Marketing Digital,Marketing Digital,Bamba Clarisse
INS03422,APP2416,PAR003,15.0,0.0,724.0,0.5626918705264788,1,Ibrahim,Ndoye,Burkina Faso,SQL & Bases de Donnees,Data & IA,Ndoye Cheick
INS01017,APP0719,PAR009,37.0,0.0,852.0,0.5626357853653248,1,Sophie,Cisse,Senegal,SEO & Growth Hacking,Marketing Digital,Bamba Clarisse
INS04135,APP2899,PAR010,34.0,0.0,852.0,0.5626357853653248,1,Marie,Konaté,Mali,Community Management,Marketing Digital,Konaté Aida
INS03200,APP2262,PAR010,15.0,0.0,852.0,0.5626357853653248,1,Adjoua,Toure,Senegal,Community Management,Marketing Digital,Konaté Aida
INS03199,APP2262,PAR006,76.0,0.0,852.0,0.5626357853653248,1,Adjoua,Toure,Senegal,React & Node.js Fullstack,Developpement Web,Camara Luc
INS05598,APP3918,PAR011,14.0,0.0,852.0,0.5626357853653248,1,Eric,Diallo,Senegal,Management de Projet,Management,Ouattara Serge
INS04225,APP2963,PAR009,62.0,23.992990036033596,39.0,0.5625718081053593,1,Kone,Ouattara,Cote d'Ivoire,SEO & Growth Hacking,Marketing Digital,Bamba Clarisse
INS04878,APP3418,PAR010,84.0,0.0,799.0,0.5625193754059509,1,Aida,Bamba,Cote d'Ivoire,Community Management,Marketing Digital,Konaté Aida
INS05823,APP4071,PAR007,19.0,0.0,799.0,0.5625193754059509,1,Ibrahim,Keita,Senegal,Python Web avec Django,Developpement Web,Traore Eric
INS01829,APP1299,PAR012,84.0,0.0,799.0,0.5625193754059509,1,Fatoumata,Kone,Mali,Leadership & Soft Skills,Management,Ouattara Serge
INS02792,APP1981,PAR010,32.0,0.0,494.0,0.5624807187315173,1,Coumba,Doumbia,Senegal,Community Management,Marketing Digital,Konaté Aida
INS00041,APP0030,PAR001,41.0,0.0,494.0,0.5624807187315173,1,Laure,Kone,Cote d'Ivoire,Data Analyse avec Python,Data & IA,Kouassi Yao
INS02791,APP1981,PAR011,73.0,0.0,494.0,0.5624807187315173,1,Coumba,Doumbia,Senegal,Management de Projet,Management,Ouattara Serge
INS03037,APP2145,PAR012,11.0,0.0,690.0,0.5621437673906737,1,Amadou,Bah,Cameroun,Leadership & Soft Skills,Management,Ouattara Serge
INS02780,APP1973,PAR009,14.0,0.0,530.0,0.5617417228236166,1,Clarisse,Coulibaly,Mali,SEO & Growth Hacking,Marketing Digital,Bamba Clarisse
INS02779,APP1973,PAR001,63.0,0.0,530.0,0.5617417228236166,1,Clarisse,Coulibaly,Mali,Data Analyse avec Python,Data & IA,Kouassi Yao
INS00914,APP0641,PAR012,79.0,0.0,530.0,0.5617417228236166,1,Awa,Camara,Cote d'Ivoire,Leadership & Soft Skills,Management,Ouattara Serge
INS01896,APP1345,PAR008,37.0,0.0,794.0,0.5613352567155073,1,Fatoumata,Diop,Cameroun,Marketing Digital,Marketing Digital,Bamba Clarisse
INS00573,APP0392,PAR006,63.0,0.0,758.0,0.5611751069137476,1,Serge,Barry,Cameroun,React & Node.js Fullstack,Developpement Web,Camara Luc
INS03663,APP2571,PAR003,62.0,0.0,758.0,0.5611751069137476,1,Kofi,Bah,Cote d'Ivoire,SQL & Bases de Donnees,Data & IA,Ndoye Cheick
INS04381,APP3073,PAR010,84.0,0.0,758.0,0.5611751069137476,1,Clarisse,Mbaye,Senegal,Community Management,Marketing Digital,Konaté Aida
INS03782,APP2657,PAR004,75.0,0.0,780.0,0.5610750713247611,1,Seydou,Barry,Cote d'Ivoire,Power BI & Dashboards,Data & IA,Diallo Fatoumata
INS05630,APP3941,PAR010,53.0,0.0,749.0,0.5608966717956236,1,Kofi,Doumbia,Mali,Community Management,Marketing Digital,Konaté Aida
INS05531,APP3871,PAR002,16.0,0.0,749.0,0.5608966717956236,1,Luc,Traore,Cameroun,Machine Learning Applique,Data & IA,Kouassi Yao
INS02360,APP1684,PAR003,86.0,0.0,749.0,0.5608966717956236,1,Amadou,Toure,Cote d'Ivoire,SQL & Bases de Donnees,Data & IA,Ndoye Cheick
INS05573,APP3901,PAR011,13.0,0.0,510.0,0.5608495038134245,1,Yao,Mbaye,Cote d'Ivoire,Management de Projet,Management,Ouattara Serge
INS05735,APP4009,PAR001,65.0,0.0,509.0,0.5605650707826174,1,Kone,Dembele,Ghana,Data Analyse avec Python,Data & IA,Kouassi Yao
INS01686,APP1202,PAR001,29.0,0.0,508.0,0.560542032105575,1,Ibrahim,Ndoye,Senegal,Data Analyse avec Python,Data & IA,Kouassi Yao
INS00993,APP0702,PAR004,73.0,0.0,508.0,0.560542032105575,1,Jean,Camara,Cote d'Ivoire,Power BI & Dashboards,Data & IA,Diallo Fatoumata
INS00992,APP0702,PAR005,12.0,0.0,508.0,0.560542032105575,1,Jean,Camara,Cote d'Ivoire,HTML CSS JavaScript,Developpement Web,Camara Luc
INS02412,APP1716,PAR008,51.0,0.0,508.0,0.560542032105575,1,Mariame,Diallo,Senegal,Marketing Digital,Marketing Digital,Bamba Clarisse
INS02184,APP1552,PAR006,33.0,0.0,508.0,0.560542032105575,1,Thierry,Toure,Mali,React & Node.js Fullstack,Developpement Web,Camara Luc
INS00435,APP0300,PAR003,46.0,0.0,767.0,0.560414109786664,1,Mariame,Traore,Senegal,SQL & Bases de Donnees,Data & IA,Ndoye Cheick
INS00432,APP0298,PAR008,23.0,0.0,766.0,0.5603482424916938,1,Mariame,Toure,Cote d'Ivoire,Marketing Digital,Marketing Digital,Bamba Clarisse
INS02129,APP1512,PAR005,78.0,0.0,766.0,0.5603482424916938,1,Ibrahim,Diallo,Burkina Faso,HTML CSS JavaScript,Developpement Web,Camara Luc
INS00088,APP0063,PAR011,75.0,0.0,755.0,0.5599555233838479,1,Luc,Konaté,Cameroun,Management de Projet,Management,Ouattara Serge
INS02871,APP2032,PAR008,50.0,0.0,531.0,0.559766420354757,1,Kone,Ouattara,Autre,Marketing Digital,Marketing Digital,Bamba Clarisse
INS02197,APP1562,PAR008,11.0,0.0,489.0,0.5597305600743757,1,Coumba,Bah,France,Marketing Digital,Marketing Digital,Bamba Clarisse
INS01100,APP0778,PAR003,33.0,0.0,442.0,0.5597277524060279,1,Paul,Traore,Cote d'Ivoire,SQL & Bases de Donnees,Data & IA,Ndoye Cheick
INS00955,APP0672,PAR010,30.0,0.0,796.0,0.5595363604924293,1,Kofi,Sow,Mali,Community Management,Marketing Digital,Konaté Aida
INS05147,APP3613,PAR004,41.0,0.0,534.0,0.5592127312915642,1,Fatoumata,Bah,Cote d'Ivoire,Power BI & Dashboards,Data & IA,Diallo Fatoumata
INS04490,APP3147,PAR005,51.0,0.0,517.0,0.558997530853234,1,Rokia,Dembele,Cote d'Ivoire,HTML CSS JavaScript,Developpement Web,Camara Luc
INS02868,APP2029,PAR005,73.0,0.0,499.0,0.5589425381900516,1,Oumar,Mbaye,Cote d'Ivoire,HTML CSS JavaScript,Developpement Web,Camara Luc
INS00160,APP0115,PAR002,80.0,0.0,691.0,0.5588464838606308,1,Luc,Toure,Senegal,Machine Learning Applique,Data & IA,Kouassi Yao
INS00159,APP0115,PAR008,68.0,0.0,691.0,0.5588464838606308,1,Luc,Toure,Senegal,Marketing Digital,Marketing Digital,Bamba Clarisse
INS02912,APP2059,PAR007,31.0,0.0,691.0,0.5588464838606308,1,Seydou,Sylla,Burkina Faso,Python Web avec Django,Developpement Web,Traore Eric
INS06007,APP4191,PAR011,41.0,0.0,432.0,0.5587579981406837,1,Serge,Diop,Mali,Management de Projet,Management,Ouattara Serge
INS00362,APP0254,PAR005,57.0,0.0,555.0,0.5585656656230585,1,Moussa,Ouattara,Burkina Faso,HTML CSS JavaScript,Developpement Web,Camara Luc
INS01977,APP1401,PAR003,45.0,0.0,555.0,0.5585656656230585,1,Yao,Toure,Autre,SQL & Bases de Donnees,Data & IA,Ndoye Cheick
INS02123,APP1508,PAR004,51.0,0.0,440.0,0.5585074985671289,1,Amadou,Diop,Mali,Power BI & Dashboards,Data & IA,Diallo Fatoumata
INS02122,APP1508,PAR011,49.0,0.0,440.0,0.5585074985671289,1,Amadou,Diop,Mali,Management de Projet,Management,Ouattara Serge
INS03332,APP2352,PAR008,85.0,0.0,843.0,0.5584919831887327,1,Marie,Diop,Ghana,Marketing Digital,Marketing Digital,Bamba Clarisse
INS05127,APP3600,PAR006,53.0,0.0,843.0,0.5584919831887327,1,Luc,Diop,France,React & Node.js Fullstack,Developpement Web,Camara Luc
INS01126,APP0796,PAR012,64.0,0.0,692.0,0.5583842269300985,1,Eric,Traore,Senegal,Leadership & Soft Skills,Management,Ouattara Serge
INS04620,APP3241,PAR002,76.0,0.0,753.0,0.5579426616084148,1,Sophie,Kone,Cote d'Ivoire,Machine Learning Applique,Data & IA,Kouassi Yao
INS00770,APP0535,PAR010,75.0,0.0,753.0,0.5579426616084148,1,Thierry,Camara,Cote d'Ivoire,Community Management,Marketing Digital,Konaté Aida
INS00471,APP0323,PAR005,29.0,0.0,538.0,0.5578870300054756,1,Serge,Sylla,Mali,HTML CSS JavaScript,Developpement Web,Camara Luc
INS03994,APP2804,PAR003,16.0,0.0,514.0,0.557854811356338,1,Nathalie,Keita,Cote d'Ivoire,SQL & Bases de Donnees,Data & IA,Ndoye Cheick
INS03527,APP2480,PAR006,72.0,0.0,514.0,0.557854811356338,1,Rokia,Sow,Cote d'Ivoire,React & Node.js Fullstack,Developpement Web,Camara Luc
INS04072,APP2860,PAR007,43.0,26.47185796165997,35.0,0.557803528831256,1,Luc,Doumbia,Cote d'Ivoire,Python Web avec Django,Developpement Web,Traore Eric
INS05388,APP3772,PAR005,27.0,0.0,613.0,0.5575526974160026,1,Clarisse,Konaté,Burkina Faso,HTML CSS JavaScript,Developpement Web,Camara Luc
INS04555,APP3192,PAR010,41.0,0.0,612.0,0.5575526974160026,1,Seydou,Traore,Cote d'Ivoire,Community Management,Marketing Digital,Konaté Aida
INS05944,APP4155,PAR009,13.0,0.0,612.0,0.5575526974160026,1,Awa,Kone,Ghana,SEO & Growth Hacking,Marketing Digital,Bamba Clarisse
INS00941,APP0664,PAR011,64.0,0.0,797.0,0.5574458660138147,1,Seydou,Toure,Cote d'Ivoire,Management de Projet,Management,Ouattara Serge
INS00942,APP0664,PAR010,22.0,0.0,797.0,0.5574458660138147,1,Seydou,Toure,Cote d'Ivoire,Community Management,Marketing Digital,Konaté Aida
INS02410,APP1715,PAR005,59.0,0.0,797.0,0.5574458660138147,1,Seydou,Keita,Cote d'Ivoire,HTML CSS JavaScript,Developpement Web,Camara Luc
INS01197,APP0849,PAR004,30.0,0.0,797.0,0.5574458660138147,1,Eric,Diallo,Cameroun,Power BI & Dashboards,Data & IA,Diallo Fatoumata
INS04362,APP3060,PAR003,52.0,0.0,844.0,0.5573683113296141,1,Thierry,Bah,Cote d'Ivoire,SQL & Bases de Donnees,Data & IA,Ndoye Cheick
INS01064,APP0751,PAR010,28.0,0.0,844.0,0.5573683113296141,1,Luc,Bamba,Cote d'Ivoire,Community Management,Marketing Digital,Konaté Aida
INS05359,APP3752,PAR003,30.0,0.0,436.0,0.5570525405789464,1,Serge,Dembele,Cote d'Ivoire,SQL & Bases de Donnees,Data & IA,Ndoye Cheick
INS00380,APP0265,PAR008,33.0,0.0,614.0,0.5569020086739859,1,Bintou,Traore,Cameroun,Marketing Digital,Marketing Digital,Bamba Clarisse
INS03244,APP2291,PAR006,57.0,0.0,614.0,0.5569020086739859,1,Adjoua,Coulibaly,Mali,React & Node.js Fullstack,Developpement Web,Camara Luc
INS04053,APP2845,PAR002,11.0,0.0,876.0,0.5563848174778676,1,Jean,Sow,Cote d'Ivoire,Machine Learning Applique,Data & IA,Kouassi Yao
INS02713,APP1929,PAR004,44.0,0.0,793.0,0.5562821586578534,1,Kofi,Mbaye,Cote d'Ivoire,Power BI & Dashboards,Data & IA,Diallo Fatoumata
INS02712,APP1929,PAR009,83.0,0.0,793.0,0.5562821586578534,1,Kofi,Mbaye,Cote d'Ivoire,SEO & Growth Hacking,Marketing Digital,Bamba Clarisse
INS00665,APP0458,PAR012,42.0,0.0,855.0,0.556217887784278,1,Seydou,Dembele,Cameroun,Leadership & Soft Skills,Management,Ouattara Serge
INS06032,APP4211,PAR008,63.0,0.0,855.0,0.556217887784278,1,Bintou,Dembele,Cote d'Ivoire,Marketing Digital,Marketing Digital,Bamba Clarisse
INS01509,APP1073,PAR008,58.0,0.0,370.0,0.5554395323372989,1,Oumar,Ndoye,Cote d'Ivoire,Marketing Digital,Marketing Digital,Bamba Clarisse
INS00774,APP0538,PAR001,62.0,0.0,370.0,0.5554395323372989,1,Serge,Mbaye,Cote d'Ivoire,Data Analyse avec Python,Data & IA,Kouassi Yao
INS00561,APP0384,PAR002,75.0,0.0,349.0,0.5554074544457404,1,Jean,Traore,Cote d'Ivoire,Machine Learning Applique,Data & IA,Kouassi Yao
INS01284,APP0917,PAR012,15.0,0.0,349.0,0.5554074544457404,1,Thierry,Dembele,Cote d'Ivoire,Leadership & Soft Skills,Management,Ouattara Serge
INS05793,APP4049,PAR001,24.0,0.0,349.0,0.5554074544457404,1,Serge,Coulibaly,Cote d'Ivoire,Data Analyse avec Python,Data & IA,Kouassi Yao
INS03271,APP2308,PAR002,23.0,0.0,552.0,0.5551778611216391,1,Seydou,Sylla,Cote d'Ivoire,Machine Learning Applique,Data & IA,Kouassi Yao
INS01307,APP0935,PAR009,87.0,0.0,513.0,0.5548960298140971,1,Marie,Bamba,Cote d'Ivoire,SEO & Growth Hacking,Marketing Digital,Bamba Clarisse
INS06389,APP4450,PAR001,76.0,0.0,513.0,0.5548960298140971,1,Jean,Ndoye,Senegal,Data Analyse avec Python,Data & IA,Kouassi Yao
INS03139,APP2218,PAR012,31.0,0.0,803.0,0.5548694839044921,1,Aminata,Keita,Senegal,Leadership & Soft Skills,Management,Ouattara Serge
INS02673,APP1899,PAR001,30.0,0.0,490.0,0.5548159176317565,1,Moussa,Keita,Cameroun,Data Analyse avec Python,Data & IA,Kouassi Yao
INS01839,APP1307,PAR011,86.0,0.0,490.0,0.5548159176317565,1,Rokia,Traore,Cameroun,Management de Projet,Management,Ouattara Serge
INS01038,APP0734,PAR005,30.0,0.0,801.0,0.5546650318276798,1,Ibrahim,Camara,Cote d'Ivoire,HTML CSS JavaScript,Developpement Web,Camara Luc
INS00593,APP0404,PAR004,56.0,0.0,809.0,0.5545460678478,1,Oumar,Sow,Senegal,Power BI & Dashboards,Data & IA,Diallo Fatoumata
INS03282,APP2316,PAR009,17.0,0.0,757.0,0.554541935116196,1,Luc,Diop,Mali,SEO & Growth Hacking,Marketing Digital,Bamba Clarisse
INS02170,APP1543,PAR011,44.0,0.0,757.0,0.554541935116196,1,Oumar,Bah,Cameroun,Management de Projet,Management,Ouattara Serge
INS00892,APP0624,PAR008,88.0,0.0,757.0,0.554541935116196,1,Jean,Keita,Cameroun,Marketing Digital,Marketing Digital,Bamba Clarisse
INS04333,APP3038,PAR012,39.0,0.0,447.0,0.5543247974712191,1,Kofi,Mbaye,Cameroun,Leadership & Soft Skills,Management,Ouattara Serge
INS03587,APP2524,PAR006,30.0,0.0,447.0,0.5543247974712191,1,Marie,Coulibaly,Ghana,React & Node.js Fullstack,Developpement Web,Camara Luc
INS02659,APP1890,PAR007,20.0,0.0,778.0,0.5539674247588551,1,Kofi,Dembele,France,Python Web avec Django,Developpement Web,Traore Eric
INS05610,APP3927,PAR002,70.0,0.0,778.0,0.5539674247588551,1,Serge,Kone,Cameroun,Machine Learning Applique,Data & IA,Kouassi Yao
INS06415,APP4465,PAR009,83.0,0.0,846.0,0.5538573845767482,1,Seydou,Konaté,Mali,SEO & Growth Hacking,Marketing Digital,Bamba Clarisse
INS04666,APP3274,PAR012,31.0,0.0,846.0,0.5538573845767482,1,Bintou,Ouattara,France,Leadership & Soft Skills,Management,Ouattara Serge
INS02652,APP1885,PAR001,69.0,0.0,846.0,0.5538573845767482,1,Cheick,Ouattara,Cote d'Ivoire,Data Analyse avec Python,Data & IA,Kouassi Yao
INS04471,APP3134,PAR003,64.0,0.0,805.0,0.5538268022761436,1,Thierry,Toure,Senegal,SQL & Bases de Donnees,Data & IA,Ndoye Cheick
INS00773,APP0537,PAR001,58.0,0.0,524.0,0.5536890990565544,1,Kone,Diallo,Cameroun,Data Analyse avec Python,Data & IA,Kouassi Yao
INS00461,APP0319,PAR004,52.0,0.0,524.0,0.5536890990565544,1,Thierry,Mbaye,Senegal,Power BI & Dashboards,Data & IA,Diallo Fatoumata
INS01652,APP1175,PAR002,27.0,0.0,524.0,0.5536890990565544,1,Eric,Barry,Autre,Machine Learning Applique,Data & IA,Kouassi Yao
INS01650,APP1174,PAR009,29.0,0.0,845.0,0.5533857400954111,1,Fatoumata,Keita,Mali,SEO & Growth Hacking,Marketing Digital,Bamba Clarisse
INS00488,APP0334,PAR008,29.0,0.0,845.0,0.5533857400954111,1,Fatoumata,Konaté,Mali,Marketing Digital,Marketing Digital,Bamba Clarisse
INS00929,APP0654,PAR007,62.0,0.0,502.0,0.5531222566368349,1,Moussa,Barry,Cote d'Ivoire,Python Web avec Django,Developpement Web,Traore Eric
INS05390,APP3774,PAR005,52.0,0.0,502.0,0.5531222566368349,1,Marie,Diallo,Cote d'Ivoire,HTML CSS JavaScript,Developpement Web,Camara Luc
INS06280,APP4377,PAR001,75.0,0.0,713.0,0.5529070876909709,1,Aminata,Camara,Cote d'Ivoire,Data Analyse avec Python,Data & IA,Kouassi Yao
INS01139,APP0806,PAR012,55.0,0.0,808.0,0.5528402895548956,1,Paul,Konaté,Cote d'Ivoire,Leadership & Soft Skills,Management,Ouattara Serge
INS04934,APP3463,PAR012,12.0,0.0,808.0,0.5528402895548956,1,Paul,Toure,France,Leadership & Soft Skills,Management,Ouattara Serge
INS00195,APP0144,PAR010,72.0,0.0,556.0,0.5526567348364049,1,Cheick,Ndoye,Burkina Faso,Community Management,Marketing Digital,Konaté Aida
INS02934,APP2074,PAR001,16.0,0.0,369.0,0.5522228253283772,1,Aissatou,Dembele,Cote d'Ivoire,Data Analyse avec Python,Data & IA,Kouassi Yao
INS00947,APP0668,PAR006,62.0,0.0,369.0,0.5522228253283772,1,Awa,Camara,Cameroun,React & Node.js Fullstack,Developpement Web,Camara Luc
INS05889,APP4116,PAR012,86.0,0.0,804.0,0.5521916146244269,1,Kofi,Cisse,Cote d'Ivoire,Leadership & Soft Skills,Management,Ouattara Serge
INS04300,APP3012,PAR006,16.0,0.0,804.0,0.5521916146244269,1,Awa,Barry,Senegal,React & Node.js Fullstack,Developpement Web,Camara Luc
INS02720,APP1933,PAR003,16.0,0.0,804.0,0.5521916146244269,1,Mariame,Dembele,Cote d'Ivoire,SQL & Bases de Donnees,Data & IA,Ndoye Cheick
INS00478,APP0327,PAR004,13.0,0.0,804.0,0.5521916146244269,1,Mariame,Toure,Cote d'Ivoire,Power BI & Dashboards,Data & IA,Diallo Fatoumata
INS04737,APP3326,PAR005,54.0,0.0,736.0,0.5521457878974808,1,Clarisse,Barry,Cote d'Ivoire,HTML CSS JavaScript,Developpement Web,Camara Luc
INS02080,APP1477,PAR003,88.0,0.0,807.0,0.5518267175851487,1,Jean,Keita,Cameroun,SQL & Bases de Donnees,Data & IA,Ndoye Cheick
INS06400,APP4456,PAR008,81.0,0.0,807.0,0.5518267175851487,1,Paul,Konaté,Cote d'Ivoire,Marketing Digital,Marketing Digital,Bamba Clarisse
INS02539,APP1809,PAR001,80.0,0.0,731.0,0.5517785970223373,1,Kofi,Bamba,Cote d'Ivoire,Data Analyse avec Python,Data & IA,Kouassi Yao
INS00542,APP0374,PAR012,89.0,0.0,675.0,0.5517397766991529,1,Moussa,Bamba,Cote d'Ivoire,Leadership & Soft Skills,Management,Ouattara Serge
INS06364,APP4433,PAR003,19.0,0.0,675.0,0.5517397766991529,1,Adjoua,Cisse,Cameroun,SQL & Bases de Donnees,Data & IA,Ndoye Cheick
INS02484,APP1771,PAR012,25.0,0.0,484.0,0.5517225141620459,1,Marie,Konaté,Cote d'Ivoire,Leadership & Soft Skills,Management,Ouattara Serge
INS01465,APP1042,PAR012,70.0,0.0,484.0,0.5517225141620459,1,Sophie,Konaté,Ghana,Leadership & Soft Skills,Management,Ouattara Serge
INS06206,APP4325,PAR002,80.0,0.0,484.0,0.5517225141620459,1,Seydou,Coulibaly,Cote d'Ivoire,Machine Learning Applique,Data & IA,Kouassi Yao
INS01881,APP1336,PAR003,64.0,0.0,484.0,0.5517225141620459,1,Laure,Cisse,Cameroun,SQL & Bases de Donnees,Data & IA,Ndoye Cheick
INS04443,APP3116,PAR012,20.0,0.0,705.0,0.551705778072514,1,Awa,Bah,Senegal,Leadership & Soft Skills,Management,Ouattara Serge
INS01410,APP1007,PAR004,69.0,0.0,705.0,0.551705778072514,1,Marie,Sylla,Cameroun,Power BI & Dashboards,Data & IA,Diallo Fatoumata
INS04172,APP2925,PAR012,31.0,0.0,810.0,0.5513684604063763,1,Eric,Cisse,Autre,Leadership & Soft Skills,Management,Ouattara Serge
INS05374,APP3762,PAR002,31.0,0.0,355.0,0.5512042976003956,1,Cheick,Traore,Cameroun,Machine Learning Applique,Data & IA,Kouassi Yao
INS03146,APP2223,PAR012,22.0,0.0,874.0,0.5511698690884066,1,Seydou,Konaté,Senegal,Leadership & Soft Skills,Management,Ouattara Serge
INS01996,APP1416,PAR010,77.0,0.0,874.0,0.5511698690884066,1,Aminata,Diallo,Ghana,Community Management,Marketing Digital,Konaté Aida
INS02921,APP2065,PAR008,15.0,0.0,455.0,0.5511206616708331,1,Serge,Kone,Mali,Marketing Digital,Marketing Digital,Bamba Clarisse
INS02839,APP2011,PAR012,63.0,0.0,716.0,0.5503607030228921,1,Paul,Ouattara,Senegal,Leadership & Soft Skills,Management,Ouattara Serge
INS02107,APP1495,PAR007,54.0,0.0,811.0,0.550317921410992,1,Oumar,Toure,Senegal,Python Web avec Django,Developpement Web,Traore Eric
INS03907,APP2743,PAR009,13.0,0.0,811.0,0.550317921410992,1,Paul,Keita,Senegal,SEO & Growth Hacking,Marketing Digital,Bamba Clarisse
INS06295,APP4387,PAR012,80.0,0.0,811.0,0.550317921410992,1,Ibrahim,Diop,Burkina Faso,Leadership & Soft Skills,Management,Ouattara Serge
INS01786,APP1269,PAR005,67.0,0.0,748.0,0.5501509388875363,1,Eric,Doumbia,Cote d'Ivoire,HTML CSS JavaScript,Developpement Web,Camara Luc
INS01773,APP1259,PAR008,61.0,0.0,748.0,0.5501509388875363,1,Luc,Ndoye,Senegal,Marketing Digital,Marketing Digital,Bamba Clarisse
