client_id,client_nom,nationalite,client_fidele,nb_sejours,revenu_total,duree_moy,csat_moy,quartile,segment
CLI2330,Moussa Sow,Allemand,1,5,744920.0,1.2,3.4,3,Standard
CLI1555,Paul Kouassi,Ivoirien,0,4,742000.0,3.8,4.7,3,Standard
CLI0167,Paul Bamba,Senegalais,0,5,741560.0,1.6,4.0,3,Standard
CLI2575,Sophie Koné,Senegalais,0,2,741000.0,2.0,4.0,3,Standard
CLI2248,Jean Ndoye,Ivoirien,0,2,740800.0,3.5,4.5,3,Standard
CLI2356,Marie Diallo,Français,0,2,739200.0,5.5,4.0,3,Standard
CLI0146,Moussa Diallo,Camerounais,0,4,738960.0,2.5,4.0,3,Standard
CLI0997,Jean Mensah,Camerounais,0,4,738600.0,2.0,4.3,3,Standard
CLI0139,Yao Mensah,Senegalais,1,3,738560.0,4.7,4.7,3,Standard
CLI1750,Cheick Camara,Ghaneeen,1,2,738000.0,2.5,4.0,3,Standard
CLI2928,Luc Camara,Britannique,0,3,738000.0,3.0,5.0,3,Standard
CLI0860,Sophie Nkomo,Ivoirien,1,3,736920.0,2.3,4.7,3,Standard
CLI1390,Clarisse Diallo,Ivoirien,0,2,736920.0,3.0,3.0,3,Standard
CLI0826,Cheick Sow,Britannique,1,5,736800.0,2.2,3.8,3,Standard
CLI2989,Rokia Ndoye,Britannique,0,5,736200.0,2.8,4.0,3,Standard
CLI0923,Luc Bamba,Autre,0,4,736000.0,2.8,4.8,3,Standard
CLI0253,Luc Bamba,Français,1,4,735840.0,2.5,3.0,3,Standard
CLI2251,Marie Kouassi,Camerounais,0,2,735840.0,2.0,4.0,3,Standard
CLI1252,Fatou Mensah,Senegalais,0,2,734560.0,4.0,3.5,3,Standard
CLI0932,Rokia Ndoye,Ivoirien,0,3,734160.0,3.7,4.0,3,Standard
CLI1717,Binta Diallo,Ivoirien,0,4,734000.0,2.5,2.5,3,Standard
CLI0514,Adjoua Diallo,Autre,1,3,733560.0,3.0,4.3,3,Standard
CLI0115,Clarisse Koné,Ivoirien,1,2,732640.0,2.5,4.0,3,Standard
CLI0513,Ibrahim Kouassi,Senegalais,0,3,732400.0,2.3,4.3,3,Standard
CLI0730,Cheick Diallo,Senegalais,0,4,732000.0,2.8,3.5,3,Standard
CLI1094,Jean Sow,Français,0,3,730560.0,2.7,4.0,3,Standard
CLI1130,Cheick Diallo,Camerounais,0,2,730400.0,3.5,3.5,3,Standard
CLI1873,Luc Nkomo,Camerounais,0,6,729520.0,2.2,4.8,3,Standard
CLI1749,Jean Koné,Ivoirien,0,2,728160.0,2.0,3.5,3,Standard
CLI1008,Marie Koné,Ivoirien,0,3,727300.0,2.3,4.0,3,Standard
CLI1345,Cheick Ndoye,Autre,0,3,727200.0,2.0,4.3,3,Standard
CLI1204,Aida Nkomo,Ghaneeen,0,6,727200.0,1.7,3.8,3,Standard
CLI0661,Sophie Koné,Allemand,0,2,727080.0,2.5,3.0,3,Standard
CLI2758,Fatou Nkomo,Ivoirien,0,3,726800.0,3.0,4.3,3,Standard
CLI2566,Moussa Kouassi,Camerounais,1,2,724500.0,2.0,4.0,3,Standard
CLI1569,Eric Traore,Ivoirien,0,2,724500.0,2.0,3.0,3,Standard
CLI2001,Aminata Nkomo,Ivoirien,0,3,723600.0,4.0,5.0,3,Standard
CLI1175,Paul Bamba,Senegalais,0,3,723150.0,1.7,4.3,3,Standard
CLI1226,Yao Ndoye,Camerounais,0,3,721760.0,2.7,4.7,3,Standard
CLI0042,Jean Kouassi,Americain,0,5,720600.0,1.4,4.0,3,Standard
CLI0528,Fatou Sow,Americain,1,3,720320.0,2.3,4.0,3,Standard
CLI1083,Yao Diallo,Ivoirien,0,1,720000.0,4.0,2.0,3,Standard
CLI2424,Yao Camara,Americain,1,4,720000.0,2.5,5.0,3,Standard
CLI2698,Marie Ndoye,Americain,0,1,720000.0,4.0,3.0,3,Standard
CLI0640,Cheick Camara,Ivoirien,0,4,720000.0,4.0,3.5,3,Standard
CLI0858,Cheick Kouassi,Ghaneeen,0,2,720000.0,2.5,4.5,3,Standard
CLI1666,Aminata Bamba,Allemand,0,3,720000.0,2.0,4.3,3,Standard
CLI1030,Luc Nkomo,Autre,0,2,720000.0,4.0,,3,Standard
CLI2186,Sophie Koné,Ivoirien,0,3,719200.0,2.3,4.3,3,Standard
CLI0658,Kofi Koné,Ghaneeen,0,4,718800.0,2.5,3.3,3,Standard
CLI1501,Cheick Camara,Français,0,6,718080.0,2.5,4.2,3,Standard
CLI2839,Luc Camara,Camerounais,0,3,717840.0,3.0,4.0,3,Standard
CLI0372,Cheick Koné,Allemand,0,1,717600.0,5.0,3.0,3,Standard
CLI0714,Aminata Koné,Ivoirien,0,4,717600.0,2.3,3.5,3,Standard
CLI1797,Cheick Diallo,Ivoirien,0,2,717600.0,3.0,4.5,3,Standard
CLI0160,Jean Ndoye,Ivoirien,0,3,717600.0,3.0,3.7,3,Standard
CLI2193,Eric Traore,Senegalais,0,2,716400.0,2.0,3.5,3,Standard
CLI1545,Luc Ndoye,Autre,1,3,714960.0,2.0,3.3,3,Standard
CLI0469,Serge Diallo,Ghaneeen,0,2,714000.0,7.0,2.0,3,Standard
CLI2024,Paul Diallo,Français,0,2,714000.0,2.5,5.0,3,Standard
CLI0539,Jean Kouassi,Senegalais,0,4,713200.0,2.5,4.5,3,Standard
CLI2760,Aida Nkomo,Français,0,3,712480.0,5.0,4.3,3,Standard
CLI0566,Jean Diallo,Americain,0,4,712000.0,2.5,4.5,3,Standard
CLI0807,Yao Camara,Senegalais,0,4,711100.0,1.5,4.0,3,Standard
CLI1539,Marie Diallo,Ivoirien,0,5,710200.0,1.2,3.8,3,Standard
CLI1127,Cheick Nkomo,Ivoirien,1,4,710000.0,1.5,4.5,3,Standard
CLI2075,Cheick Bamba,Ivoirien,0,2,709800.0,2.0,4.0,3,Standard
CLI0574,Serge Ndoye,Ivoirien,0,3,709800.0,3.0,4.3,3,Standard
CLI2416,Eric Ndoye,Ivoirien,0,3,709280.0,3.0,3.3,3,Standard
CLI2091,Serge Nkomo,Ghaneeen,0,3,708800.0,3.3,3.7,3,Standard
CLI2203,Rokia Traore,Ghaneeen,1,4,708080.0,2.3,5.0,3,Standard
CLI2995,Jean Koné,Ivoirien,0,3,707400.0,3.0,5.0,3,Standard
CLI1219,Jean Camara,Senegalais,0,3,705280.0,2.0,4.0,3,Standard
CLI2903,Marie Koné,Ivoirien,1,2,703800.0,4.0,3.0,3,Standard
CLI2194,Paul Koné,Senegalais,0,3,703400.0,1.7,3.0,3,Standard
CLI0570,Sophie Koné,Ivoirien,0,3,703200.0,3.3,5.0,3,Standard
CLI1882,Serge Nkomo,Senegalais,1,4,703200.0,2.0,3.0,3,Standard
CLI0044,Kofi Mensah,Ivoirien,1,2,702000.0,3.0,5.0,3,Standard
CLI0442,Binta Bamba,Autre,0,2,702000.0,4.5,4.5,3,Standard
CLI1878,Luc Ndoye,Ghaneeen,1,1,702000.0,5.0,3.0,3,Standard
CLI2601,Marie Sow,Ivoirien,1,2,701900.0,2.0,3.0,3,Standard
CLI1349,Yao Mensah,Autre,0,3,700880.0,2.7,5.0,3,Standard
CLI2284,Marie Sow,Allemand,0,2,700000.0,2.0,5.0,3,Standard
CLI0443,Ibrahim Diallo,Ivoirien,0,1,700000.0,2.0,3.0,3,Standard
CLI0191,Moussa Bamba,Senegalais,1,1,700000.0,2.0,4.0,3,Standard
CLI2868,Marie Bamba,Ghaneeen,0,4,699200.0,1.8,4.3,3,Standard
CLI2681,Jean Camara,Ivoirien,1,5,699200.0,2.0,4.4,3,Standard
CLI1704,Sophie Diallo,Camerounais,0,2,698750.0,1.5,5.0,3,Standard
CLI2766,Aminata Koné,Camerounais,0,5,697200.0,2.6,4.2,3,Standard
CLI0891,Yao Koné,Senegalais,0,5,697200.0,1.8,4.6,3,Standard
CLI0193,Sophie Sow,Senegalais,0,2,696440.0,3.5,5.0,3,Standard
CLI2851,Jean Camara,Senegalais,1,4,695280.0,2.5,4.3,3,Standard
CLI1723,Moussa Camara,Senegalais,0,4,694320.0,2.5,3.0,3,Standard
CLI1741,Ibrahim Ndoye,Camerounais,0,3,693600.0,4.0,4.0,3,Standard
CLI0003,Clarisse Mensah,Autre,0,4,692800.0,2.3,3.8,3,Standard
CLI2915,Aida Ndoye,Ivoirien,0,2,692400.0,2.5,3.0,3,Standard
CLI2022,Sophie Diallo,Camerounais,1,2,692000.0,3.0,2.5,3,Standard
CLI0487,Kofi Camara,Ivoirien,0,3,690680.0,1.7,2.7,3,Standard
CLI0472,Eric Kouassi,Ivoirien,0,1,690000.0,5.0,5.0,3,Standard
CLI0209,Marie Sow,Ivoirien,1,3,690000.0,1.7,4.3,3,Standard
CLI0927,Yao Diallo,Français,0,5,688800.0,2.0,3.2,3,Standard
CLI0047,Serge Koné,Britannique,0,2,688560.0,3.5,5.0,3,Standard
CLI2326,Sophie Sow,Ivoirien,0,2,688320.0,2.5,4.5,3,Standard
CLI2314,Rokia Sow,Senegalais,1,3,688000.0,4.0,4.0,3,Standard
CLI1735,Cheick Traore,Ivoirien,0,5,687720.0,2.0,4.2,3,Standard
CLI2325,Yao Kouassi,Senegalais,0,1,686400.0,5.0,5.0,3,Standard
CLI0763,Ibrahim Bamba,Français,1,3,685920.0,3.3,3.0,3,Standard
CLI1638,Aminata Mensah,Camerounais,0,2,685400.0,3.5,4.0,3,Standard
CLI2609,Yao Sow,Autre,0,3,684000.0,2.0,3.0,3,Standard
CLI1449,Kofi Camara,Ghaneeen,0,4,684000.0,2.0,3.8,3,Standard
CLI1165,Paul Diallo,Ivoirien,0,3,684000.0,2.0,4.7,3,Standard
CLI1069,Paul Kouassi,Ivoirien,1,3,681600.0,2.7,3.7,3,Standard
CLI2291,Luc Mensah,Ivoirien,1,2,681120.0,2.5,4.0,3,Standard
CLI1414,Yao Traore,Ivoirien,0,3,681120.0,2.7,4.7,3,Standard
CLI2474,Eric Camara,Camerounais,1,4,681120.0,1.8,4.3,3,Standard
CLI2138,Clarisse Camara,Autre,0,4,680640.0,3.0,4.3,3,Standard
CLI2982,Aminata Bamba,Senegalais,0,2,680400.0,2.0,4.0,3,Standard
CLI1324,Awa Ndoye,Ghaneeen,1,4,678280.0,1.5,3.5,3,Standard
CLI0238,Jean Kouassi,Senegalais,1,3,678000.0,3.7,4.0,3,Standard
CLI0127,Aida Nkomo,Français,1,2,677060.0,2.0,4.0,3,Standard
CLI0063,Eric Kouassi,Senegalais,0,3,676800.0,2.3,5.0,3,Standard
CLI1564,Luc Camara,Senegalais,0,4,676000.0,2.0,3.8,3,Standard
CLI0797,Sophie Koné,Ivoirien,0,4,675900.0,2.5,4.5,3,Standard
CLI0917,Awa Kouassi,Français,0,3,673920.0,1.7,4.0,3,Standard
CLI2103,Binta Kouassi,Autre,1,2,673840.0,2.5,5.0,3,Standard
CLI0497,Moussa Mensah,Senegalais,0,4,672000.0,2.8,4.5,3,Standard
CLI2983,Clarisse Traore,Ghaneeen,1,4,671880.0,1.5,4.5,3,Standard
CLI0045,Paul Koné,Français,0,4,671600.0,2.3,3.8,3,Standard
CLI2785,Moussa Koné,Camerounais,0,2,671200.0,4.5,3.0,3,Standard
CLI0031,Eric Traore,Camerounais,0,2,671200.0,3.0,3.0,3,Standard
CLI1259,Fatou Kouassi,Camerounais,1,4,670160.0,2.5,4.3,3,Standard
CLI0174,Sophie Nkomo,Ivoirien,0,2,670000.0,1.5,4.0,3,Standard
CLI1978,Jean Traore,Camerounais,0,2,669760.0,3.0,3.0,3,Standard
CLI2303,Paul Ndoye,Ghaneeen,1,3,668800.0,3.3,4.7,3,Standard
CLI1489,Binta Koné,Autre,0,4,668200.0,2.3,3.8,3,Standard
CLI2436,Moussa Bamba,Senegalais,1,3,667920.0,3.7,4.3,3,Standard
CLI2093,Kofi Ndoye,Autre,0,3,667920.0,2.3,3.7,3,Standard
CLI1719,Sophie Nkomo,Autre,0,4,666000.0,1.5,4.3,3,Standard
CLI1659,Moussa Koné,Camerounais,0,4,664800.0,2.0,4.7,3,Standard
CLI1556,Marie Ndoye,Ivoirien,0,2,664080.0,3.0,3.0,3,Standard
CLI0321,Luc Camara,Americain,1,2,662900.0,2.0,4.0,3,Standard
CLI1020,Luc Ndoye,Americain,0,1,662400.0,4.0,5.0,3,Standard
CLI2705,Serge Bamba,Senegalais,0,1,662400.0,4.0,4.0,3,Standard
CLI1648,Jean Ndoye,Camerounais,0,3,661680.0,2.7,5.0,3,Standard
CLI1500,Paul Diallo,Français,0,2,660600.0,3.5,4.5,3,Standard
CLI1503,Cheick Sow,Senegalais,1,5,660200.0,2.2,4.5,3,Standard
CLI1618,Marie Kouassi,Ivoirien,0,4,660170.0,1.5,4.5,3,Standard
CLI1979,Aminata Camara,Ivoirien,0,2,659640.0,3.0,4.5,3,Standard
CLI1084,Aminata Nkomo,Ivoirien,0,4,659600.0,1.5,4.8,3,Standard
CLI0712,Ibrahim Bamba,Senegalais,0,4,658600.0,1.8,4.0,3,Standard
CLI1987,Adjoua Kouassi,Senegalais,0,5,658600.0,2.6,5.0,3,Standard
CLI1928,Paul Traore,Britannique,1,3,657800.0,4.0,3.0,3,Standard
CLI1923,Clarisse Traore,Senegalais,0,4,656400.0,2.8,4.3,3,Standard
CLI2023,Jean Nkomo,Ivoirien,0,3,656200.0,3.0,4.0,3,Standard
CLI0084,Clarisse Traore,Camerounais,1,4,655800.0,1.5,4.8,3,Standard
CLI0753,Aida Mensah,Britannique,0,4,655500.0,2.5,4.3,3,Standard
CLI2049,Kofi Ndoye,Ivoirien,0,3,655440.0,1.3,3.0,3,Standard
CLI2143,Paul Traore,Ivoirien,0,3,655200.0,2.0,4.0,3,Standard
CLI2156,Marie Ndoye,Français,0,2,655200.0,3.0,3.0,3,Standard
CLI1636,Sophie Diallo,Ivoirien,0,2,655200.0,3.0,4.0,3,Standard
CLI1479,Cheick Nkomo,Ivoirien,0,3,654924.0,2.0,4.7,3,Standard
CLI0036,Jean Sow,Camerounais,0,3,654000.0,3.0,4.3,3,Standard
CLI2547,Jean Koné,Senegalais,0,2,652800.0,3.0,5.0,3,Standard
CLI2178,Rokia Bamba,Ghaneeen,0,6,652400.0,1.7,3.7,3,Standard
CLI2187,Paul Ndoye,Français,0,2,652320.0,3.5,4.0,3,Standard
CLI1938,Adjoua Sow,Ivoirien,0,2,651840.0,3.0,3.5,3,Standard
CLI2630,Aminata Traore,Autre,1,5,651600.0,2.0,4.7,3,Standard
CLI2966,Moussa Kouassi,Camerounais,0,4,651360.0,2.8,4.3,3,Standard
CLI2943,Awa Mensah,Ghaneeen,0,5,651280.0,1.4,3.4,3,Standard
CLI2393,Kofi Sow,Camerounais,0,3,648480.0,2.0,3.7,3,Standard
CLI2430,Kofi Sow,Senegalais,0,2,648400.0,3.5,3.0,3,Standard
CLI2241,Sophie Ndoye,Autre,1,2,647680.0,2.5,4.5,3,Standard
CLI0107,Kofi Diallo,Camerounais,0,3,644960.0,2.0,3.3,3,Standard
CLI1279,Awa Bamba,Français,0,3,644560.0,2.3,3.7,3,Standard
CLI0330,Cheick Bamba,Ivoirien,0,2,644000.0,3.0,3.5,3,Standard
CLI1857,Ibrahim Nkomo,Français,1,3,644000.0,4.0,3.7,3,Standard
CLI1771,Serge Nkomo,Français,0,1,644000.0,7.0,4.0,3,Standard
CLI2098,Paul Diallo,Britannique,1,3,643950.0,2.3,4.0,3,Standard
CLI0451,Luc Sow,Ghaneeen,0,5,643480.0,1.2,4.2,3,Standard
CLI0299,Paul Diallo,Senegalais,0,3,643200.0,3.7,4.0,3,Standard
CLI1548,Cheick Traore,Autre,0,2,643200.0,3.0,3.0,3,Standard
CLI1884,Cheick Traore,Ivoirien,1,2,642500.0,2.0,5.0,3,Standard
CLI0289,Serge Sow,Camerounais,0,2,641160.0,2.0,4.5,3,Standard
CLI2716,Kofi Camara,Français,0,4,639200.0,2.3,4.8,3,Standard
CLI2664,Eric Kouassi,Ivoirien,0,3,638900.0,1.7,3.7,3,Standard
CLI1276,Clarisse Bamba,Senegalais,0,5,638860.0,1.6,4.5,3,Standard
CLI0414,Paul Sow,Camerounais,0,2,636810.0,2.0,3.5,3,Standard
CLI1277,Jean Koné,Camerounais,0,3,636000.0,3.0,3.3,3,Standard
CLI0949,Serge Koné,Camerounais,0,2,635840.0,3.5,4.0,3,Standard
CLI1883,Cheick Sow,Français,1,2,634800.0,2.0,5.0,3,Standard
CLI2124,Aida Nkomo,Britannique,0,3,634800.0,2.3,4.0,3,Standard
CLI0043,Yao Kouassi,Ghaneeen,0,1,634800.0,5.0,4.0,3,Standard
CLI0335,Rokia Kouassi,Autre,0,2,634800.0,2.5,4.0,3,Standard
CLI0481,Yao Kouassi,Senegalais,1,2,634560.0,2.5,4.5,3,Standard
CLI2691,Kofi Kouassi,Americain,0,3,634560.0,2.3,4.3,3,Standard
CLI2230,Ibrahim Bamba,Ivoirien,0,4,634080.0,1.8,3.8,3,Standard
CLI2372,Serge Diallo,Autre,0,4,633920.0,2.5,4.0,3,Standard
CLI2581,Kofi Bamba,Autre,0,2,633200.0,3.5,4.5,3,Standard
CLI1022,Awa Koné,Autre,1,4,632360.0,2.5,4.3,3,Standard
CLI2797,Sophie Diallo,Autre,1,2,632000.0,3.5,5.0,3,Standard
CLI2204,Yao Koné,Ivoirien,0,2,631800.0,3.0,3.0,3,Standard
CLI0784,Fatou Koné,Britannique,0,1,631800.0,3.0,4.0,3,Standard
CLI0319,Aida Bamba,Autre,0,2,631800.0,3.0,4.0,3,Standard
CLI0612,Moussa Nkomo,Americain,0,4,631360.0,2.3,3.0,3,Standard
CLI2591,Adjoua Traore,Ivoirien,0,3,630900.0,2.3,4.0,3,Standard
CLI0663,Luc Kouassi,Senegalais,0,3,630400.0,2.0,4.3,3,Standard
CLI2580,Yao Diallo,Britannique,0,3,630200.0,2.3,3.7,3,Standard
CLI1926,Rokia Mensah,Ivoirien,0,4,630000.0,1.3,4.0,3,Standard
CLI2532,Ibrahim Mensah,Senegalais,1,1,630000.0,2.0,2.0,3,Standard
CLI1573,Moussa Diallo,Ivoirien,0,1,630000.0,2.0,3.0,3,Standard
CLI0395,Jean Ndoye,Autre,0,3,629280.0,3.0,4.7,3,Standard
CLI1380,Luc Traore,Français,1,3,627120.0,1.7,4.7,3,Standard
CLI0358,Awa Sow,Camerounais,0,3,626600.0,1.3,4.3,3,Standard
CLI0859,Fatou Mensah,Britannique,1,3,626520.0,2.7,3.0,3,Standard
CLI2456,Kofi Bamba,Americain,0,2,624000.0,4.0,5.0,3,Standard
CLI1628,Aida Traore,Britannique,0,1,624000.0,4.0,4.0,3,Standard
CLI2750,Jean Ndoye,Autre,0,1,624000.0,4.0,5.0,3,Standard
CLI2150,Cheick Kouassi,Allemand,0,3,623680.0,2.7,3.7,3,Standard
CLI0336,Jean Nkomo,Senegalais,0,5,622800.0,1.6,3.4,3,Standard
CLI0506,Binta Nkomo,Senegalais,0,1,621000.0,3.0,3.0,3,Standard
CLI0726,Aida Mensah,Autre,0,1,621000.0,3.0,4.0,3,Standard
CLI1355,Clarisse Mensah,Autre,0,1,621000.0,3.0,5.0,3,Standard
CLI1242,Luc Camara,Ivoirien,0,1,621000.0,3.0,5.0,3,Standard
CLI0748,Kofi Traore,Autre,0,3,620880.0,2.7,4.7,3,Standard
CLI1463,Aida Nkomo,Camerounais,0,4,620800.0,1.8,3.5,3,Standard
CLI1846,Adjoua Traore,Ivoirien,1,3,618240.0,3.0,4.3,3,Standard
CLI0700,Paul Traore,Autre,0,2,618240.0,2.0,3.0,3,Standard
CLI2685,Aminata Traore,Français,1,1,617760.0,3.0,3.0,3,Standard
CLI1733,Fatou Mensah,Americain,0,1,617760.0,3.0,,3,Standard
CLI0579,Luc Diallo,Ivoirien,0,2,616400.0,3.5,4.5,3,Standard
CLI2117,Paul Traore,Français,1,4,616320.0,1.8,3.8,3,Standard
CLI0380,Sophie Koné,Ivoirien,0,1,616000.0,2.0,4.0,3,Standard
CLI0400,Aminata Traore,Britannique,0,1,616000.0,2.0,4.0,3,Standard
CLI2336,Ibrahim Kouassi,Americain,0,1,616000.0,2.0,5.0,3,Standard
CLI0998,Awa Bamba,Ivoirien,1,1,616000.0,2.0,2.0,3,Standard
CLI0536,Aminata Mensah,Autre,0,3,615840.0,2.7,4.3,3,Standard
CLI0781,Ibrahim Diallo,Camerounais,0,4,614560.0,2.8,4.3,3,Standard
CLI1320,Yao Koné,Americain,0,3,614400.0,2.3,3.0,3,Standard
CLI2116,Paul Diallo,Ivoirien,0,5,612000.0,1.4,4.8,3,Standard
CLI1194,Fatou Traore,Britannique,0,3,612000.0,3.3,3.7,3,Standard
CLI0178,Kofi Diallo,Ivoirien,0,2,612000.0,3.5,4.5,3,Standard
CLI0076,Adjoua Mensah,Senegalais,0,5,611600.0,1.6,3.8,3,Standard
CLI0933,Jean Diallo,Ghaneeen,0,2,611040.0,2.5,4.5,3,Standard
CLI0332,Jean Ndoye,Français,0,4,610320.0,2.3,3.0,3,Standard
CLI1493,Yao Bamba,Français,0,3,609120.0,2.7,4.0,3,Standard
CLI2711,Fatou Ndoye,Senegalais,0,3,608960.0,3.3,4.3,3,Standard
CLI2828,Luc Diallo,Français,0,2,608800.0,4.0,4.0,3,Standard
CLI1529,Marie Sow,Ghaneeen,1,3,607900.0,1.7,4.0,3,Standard
CLI0070,Aida Sow,Britannique,1,2,607200.0,2.5,4.5,3,Standard
CLI0991,Moussa Diallo,Ivoirien,0,2,607200.0,3.5,4.5,3,Standard
CLI1992,Binta Sow,Ghaneeen,1,3,606740.0,1.0,4.5,3,Standard
CLI2100,Serge Bamba,Ivoirien,0,3,606080.0,3.3,5.0,3,Standard
CLI0040,Eric Nkomo,Français,1,3,605640.0,1.7,2.7,3,Standard
CLI0724,Eric Camara,Ivoirien,1,3,605280.0,2.3,3.7,3,Standard
CLI1964,Luc Traore,Camerounais,0,3,603920.0,4.0,4.0,3,Standard
CLI2932,Sophie Bamba,Autre,1,2,603500.0,1.5,4.5,3,Standard
CLI1540,Serge Diallo,Allemand,1,5,603200.0,2.6,4.4,3,Standard
CLI1581,Jean Koné,Ivoirien,0,3,603040.0,1.3,3.7,3,Standard
CLI1488,Marie Camara,Autre,0,4,602480.0,2.3,3.8,3,Standard
CLI1185,Clarisse Bamba,Ivoirien,0,3,602000.0,3.3,5.0,3,Standard
CLI0462,Cheick Traore,Français,1,3,601600.0,1.7,3.7,3,Standard
CLI2659,Awa Sow,Ivoirien,0,5,601600.0,2.0,4.2,3,Standard
CLI2731,Moussa Koné,Ghaneeen,1,3,601600.0,2.0,4.0,3,Standard
CLI1974,Cheick Ndoye,Camerounais,0,4,601200.0,1.8,5.0,3,Standard
CLI0260,Yao Camara,Ivoirien,0,2,600300.0,2.5,4.0,3,Standard
CLI1025,Luc Mensah,Français,1,2,600000.0,3.0,2.5,3,Standard
CLI0905,Fatou Nkomo,Ghaneeen,0,1,600000.0,5.0,5.0,3,Standard
CLI0158,Marie Nkomo,Ivoirien,1,1,600000.0,5.0,5.0,3,Standard
CLI0323,Aminata Mensah,Senegalais,0,2,600000.0,2.5,4.5,3,Standard
CLI1626,Aida Ndoye,Français,0,2,599800.0,2.5,3.0,3,Standard
CLI1256,Cheick Koné,Ivoirien,0,3,598000.0,2.3,4.3,3,Standard
CLI1353,Yao Diallo,Senegalais,1,2,597600.0,3.0,4.5,3,Standard
CLI0916,Binta Mensah,Camerounais,0,3,597040.0,3.0,2.7,3,Standard
CLI0656,Luc Bamba,Ghaneeen,0,4,596800.0,2.0,3.3,3,Standard
CLI0427,Rokia Nkomo,Camerounais,0,1,596700.0,3.0,,3,Standard
CLI1903,Jean Kouassi,Ghaneeen,1,2,596400.0,2.0,3.5,3,Standard
CLI2697,Aida Bamba,Autre,0,4,596160.0,1.5,3.3,3,Standard
CLI2174,Luc Ndoye,Autre,0,4,596160.0,2.5,4.5,3,Standard
CLI0762,Jean Kouassi,Ghaneeen,0,4,596000.0,3.5,2.5,3,Standard
CLI2744,Serge Kouassi,Ivoirien,0,1,595000.0,2.0,5.0,3,Standard
CLI0505,Kofi Traore,Ivoirien,0,2,593840.0,3.5,4.0,3,Standard
CLI2845,Clarisse Bamba,Allemand,0,2,592080.0,3.0,4.5,3,Standard
CLI0080,Serge Kouassi,Ivoirien,0,2,591900.0,2.5,3.0,3,Standard
CLI2515,Yao Camara,Ghaneeen,0,2,590400.0,3.0,4.5,3,Standard
CLI1917,Adjoua Diallo,Ivoirien,0,3,588800.0,3.3,5.0,3,Standard
CLI2168,Eric Mensah,Senegalais,0,3,588600.0,2.3,5.0,3,Standard
CLI1981,Serge Diallo,Camerounais,0,2,588000.0,3.0,5.0,3,Standard
CLI2942,Rokia Kouassi,Senegalais,0,4,588000.0,3.0,5.0,3,Standard
CLI2324,Luc Ndoye,Ivoirien,0,2,588000.0,3.0,3.0,3,Standard
CLI2144,Serge Ndoye,Camerounais,1,1,586500.0,5.0,3.0,3,Standard
CLI1404,Ibrahim Mensah,Français,0,2,586500.0,5.0,5.0,3,Standard
CLI2725,Jean Bamba,Ghaneeen,1,4,585900.0,2.0,4.0,3,Standard
CLI1675,Awa Traore,Français,1,3,584800.0,2.0,2.7,3,Standard
CLI1542,Sophie Bamba,Ivoirien,1,3,584200.0,2.3,3.7,3,Standard
CLI1939,Clarisse Koné,Senegalais,0,2,584000.0,3.5,4.0,3,Standard
CLI1236,Aminata Kouassi,Senegalais,1,2,583280.0,2.5,2.5,3,Standard
CLI1388,Clarisse Camara,Senegalais,0,4,582400.0,2.0,4.3,3,Standard
CLI0212,Cheick Mensah,Ghaneeen,1,3,582000.0,2.3,4.3,3,Standard
CLI1283,Ibrahim Koné,Senegalais,0,3,581440.0,2.0,5.0,3,Standard
CLI0486,Eric Camara,Ivoirien,0,5,580400.0,2.4,3.4,3,Standard
CLI0815,Eric Kouassi,Ivoirien,1,2,579600.0,2.0,4.5,3,Standard
CLI0183,Jean Koné,Camerounais,0,2,579600.0,5.5,2.5,3,Standard
CLI2253,Aminata Nkomo,Ivoirien,0,4,579300.0,1.5,5.0,3,Standard
CLI1726,Jean Sow,Ivoirien,0,2,578400.0,2.5,3.5,3,Standard
CLI0331,Sophie Koné,Ivoirien,0,5,577400.0,1.2,4.2,3,Standard
CLI1477,Awa Diallo,Camerounais,1,3,576000.0,2.0,3.7,3,Standard
CLI1674,Serge Kouassi,Ivoirien,0,3,576000.0,3.0,5.0,3,Standard
CLI0740,Eric Mensah,Autre,0,3,576000.0,4.0,4.0,3,Standard
CLI2052,Yao Traore,Ivoirien,1,2,576000.0,4.0,5.0,3,Standard
CLI1032,Serge Koné,Camerounais,0,3,576000.0,3.0,3.7,3,Standard
CLI2498,Binta Sow,Camerounais,0,3,575520.0,2.0,4.3,3,Standard
CLI1214,Paul Ndoye,Americain,0,4,575000.0,1.5,3.8,3,Standard
CLI1832,Rokia Mensah,Senegalais,0,1,574080.0,4.0,5.0,3,Standard
CLI2155,Serge Koné,Autre,1,2,573450.0,2.0,5.0,3,Standard
CLI0356,Sophie Koné,Ivoirien,0,2,572700.0,2.5,4.0,3,Standard
CLI2397,Serge Bamba,Senegalais,0,3,572700.0,1.7,4.0,3,Standard
CLI0941,Luc Traore,Ivoirien,0,1,571320.0,3.0,3.0,3,Standard
CLI2131,Awa Traore,Français,1,1,571320.0,3.0,2.0,3,Standard
CLI2665,Jean Nkomo,Ivoirien,0,2,571320.0,3.0,4.0,3,Standard
CLI2782,Aminata Koné,Ghaneeen,0,2,571200.0,3.0,5.0,3,Standard
CLI1871,Marie Bamba,Ivoirien,0,3,571200.0,2.7,4.3,3,Standard
CLI0363,Yao Camara,Ivoirien,0,2,569920.0,3.0,5.0,3,Standard
