client_id,prenom,nom,email,nationalite,genre,age,telephone,client_fidele,nb_sejours_total
CLI0899,Aida,Kouassi,aida.kouassi898@mail.com,Autre,F,59,+225 07 31 33 40,0,8
CLI0900,Eric,Ndoye,eric.ndoye899@mail.com,Senegalais,M,49,+225 07 27 30 37,0,4
CLI0901,Binta,Diallo,binta.diallo900@mail.com,Senegalais,F,42,+225 07 69 80 71,0,13
CLI0902,Kofi,Camara,kofi.camara901@mail.com,Ivoirien,M,32,+225 07 24 44 84,0,14
CLI0903,Paul,Mensah,paul.mensah902@mail.com,Senegalais,M,33,+225 07 62 26 58,1,14
CLI0904,Awa,Camara,awa.camara903@mail.com,Camerounais,F,66,+225 07 70 65 31,0,9
CLI0905,Fatou,Nkomo,fatou.nkomo904@mail.com,Ghaneeen,F,36,+225 07 44 84 32,0,13
CLI0906,Aida,Ndoye,aida.ndoye905@mail.com,Ivoirien,F,47,+225 07 29 13 57,0,6
CLI0907,Luc,Nkomo,luc.nkomo906@mail.com,Ivoirien,M,70,+225 07 43 69 46,0,6
CLI0908,Luc,Kouassi,luc.kouassi907@mail.com,Senegalais,M,62,+225 07 26 69 97,1,12
CLI0909,Kofi,Kouassi,kofi.kouassi908@mail.com,Ivoirien,M,53,+225 07 92 85 90,0,11
CLI0910,Kofi,Koné,kofi.koné909@mail.com,Ivoirien,M,53,+225 07 79 28 50,1,7
CLI0911,Paul,Nkomo,paul.nkomo910@mail.com,Ghaneeen,M,38,+225 07 11 23 97,0,10
CLI0912,Eric,Mensah,eric.mensah911@mail.com,Autre,M,51,+225 07 90 36 98,0,6
CLI0913,Jean,Traore,jean.traore912@mail.com,Ghaneeen,M,55,+225 07 39 85 66,0,10
CLI0914,Fatou,Bamba,fatou.bamba913@mail.com,Ivoirien,F,43,+225 07 22 96 77,0,10
CLI0915,Yao,Kouassi,yao.kouassi914@mail.com,Autre,M,33,+225 07 31 17 15,0,3
CLI0916,Binta,Mensah,binta.mensah915@mail.com,Camerounais,F,50,+225 07 21 46 80,0,12
CLI0917,Awa,Kouassi,awa.kouassi916@mail.com,Français,F,69,+225 07 79 40 39,0,3
CLI0918,Serge,Traore,serge.traore917@mail.com,Ivoirien,M,35,+225 07 46 22 81,1,10
CLI0919,Luc,Koné,luc.koné918@mail.com,Ghaneeen,M,23,+225 07 94 48 68,1,8
CLI0920,Yao,Mensah,yao.mensah919@mail.com,Ivoirien,M,32,+225 07 64 92 37,0,9
CLI0921,Awa,Koné,awa.koné920@mail.com,Ghaneeen,F,22,+225 07 19 97 92,0,9
CLI0922,Kofi,Nkomo,kofi.nkomo921@mail.com,Ivoirien,M,55,+225 07 76 43 89,0,1
CLI0923,Luc,Bamba,luc.bamba922@mail.com,Autre,M,30,+225 07 98 35 42,0,6
CLI0924,Binta,Koné,binta.koné923@mail.com,Ivoirien,F,30,+225 07 53 23 80,0,2
CLI0925,Adjoua,Ndoye,adjoua.ndoye924@mail.com,Ghaneeen,F,23,+225 07 14 56 45,1,12
CLI0926,Paul,Traore,paul.traore925@mail.com,Ivoirien,M,58,+225 07 64 84 16,1,10
CLI0927,Yao,Diallo,yao.diallo926@mail.com,Français,M,48,+225 07 78 63 32,0,1
CLI0928,Luc,Traore,luc.traore927@mail.com,Camerounais,M,50,+225 07 54 42 13,0,2
CLI0929,Cheick,Ndoye,cheick.ndoye928@mail.com,Autre,M,42,+225 07 93 92 69,0,9
CLI0930,Ibrahim,Sow,ibrahim.sow929@mail.com,Ghaneeen,M,68,+225 07 97 27 68,0,11
CLI0931,Kofi,Kouassi,kofi.kouassi930@mail.com,Senegalais,M,65,+225 07 53 44 23,0,11
CLI0932,Rokia,Ndoye,rokia.ndoye931@mail.com,Ivoirien,F,58,+225 07 89 33 68,0,6
CLI0933,Jean,Diallo,jean.diallo932@mail.com,Ghaneeen,M,64,+225 07 76 78 92,0,8
CLI0934,Clarisse,Ndoye,clarisse.ndoye933@mail.com,Senegalais,F,45,+225 07 15 62 48,0,6
CLI0935,Jean,Kouassi,jean.kouassi934@mail.com,Ivoirien,M,50,+225 07 19 66 24,0,6
CLI0936,Awa,Camara,awa.camara935@mail.com,Ghaneeen,F,67,+225 07 16 41 75,0,4
CLI0937,Marie,Ndoye,marie.ndoye936@mail.com,Ivoirien,F,69,+225 07 94 19 50,1,7
CLI0938,Aminata,Ndoye,aminata.ndoye937@mail.com,Ivoirien,F,56,+225 07 80 46 86,0,10
CLI0939,Adjoua,Camara,adjoua.camara938@mail.com,Ivoirien,F,68,+225 07 10 19 40,0,3
CLI0940,Luc,Diallo,luc.diallo939@mail.com,Senegalais,M,41,+225 07 93 29 61,0,7
CLI0941,Luc,Traore,luc.traore940@mail.com,Ivoirien,M,63,+225 07 20 50 71,0,9
CLI0942,Cheick,Sow,cheick.sow941@mail.com,Ivoirien,M,40,+225 07 18 96 83,0,13
CLI0943,Cheick,Sow,cheick.sow942@mail.com,Senegalais,M,38,+225 07 12 25 37,1,8
CLI0944,Binta,Traore,binta.traore943@mail.com,Ivoirien,F,49,+225 07 42 91 18,0,13
CLI0945,Ibrahim,Traore,ibrahim.traore944@mail.com,Ivoirien,M,60,+225 07 48 96 13,0,14
CLI0946,Clarisse,Traore,clarisse.traore945@mail.com,Camerounais,F,25,+225 07 79 93 53,1,13
CLI0947,Paul,Nkomo,paul.nkomo946@mail.com,Ivoirien,M,64,+225 07 72 11 60,0,11
CLI0948,Eric,Sow,eric.sow947@mail.com,Autre,M,45,+225 07 36 27 17,1,9
CLI0949,Serge,Koné,serge.koné948@mail.com,Camerounais,M,57,+225 07 62 25 28,0,5
CLI0950,Sophie,Ndoye,sophie.ndoye949@mail.com,Autre,F,63,+225 07 42 19 18,0,6
CLI0951,Clarisse,Bamba,clarisse.bamba950@mail.com,Allemand,F,45,+225 07 24 28 60,0,13
CLI0952,Yao,Ndoye,yao.ndoye951@mail.com,Autre,M,39,+225 07 59 84 28,0,8
CLI0953,Kofi,Mensah,kofi.mensah952@mail.com,Camerounais,M,59,+225 07 22 26 12,1,10
CLI0954,Clarisse,Diallo,clarisse.diallo953@mail.com,Senegalais,F,67,+225 07 46 88 74,1,12
CLI0955,Jean,Traore,jean.traore954@mail.com,Français,M,48,+225 07 56 67 80,0,12
CLI0956,Clarisse,Bamba,clarisse.bamba955@mail.com,Ivoirien,F,27,+225 07 46 89 12,1,3
CLI0957,Jean,Sow,jean.sow956@mail.com,Britannique,M,57,+225 07 90 54 53,0,6
CLI0958,Cheick,Koné,cheick.koné957@mail.com,Senegalais,M,49,+225 07 89 97 87,0,2
CLI0959,Serge,Koné,serge.koné958@mail.com,Ivoirien,M,49,+225 07 39 37 20,0,6
CLI0960,Eric,Sow,eric.sow959@mail.com,Ivoirien,M,49,+225 07 34 28 88,0,6
CLI0961,Eric,Mensah,eric.mensah960@mail.com,Ivoirien,M,49,+225 07 61 29 74,0,6
CLI0962,Yao,Traore,yao.traore961@mail.com,Ivoirien,M,42,+225 07 44 47 69,0,7
CLI0963,Marie,Camara,marie.camara962@mail.com,Ghaneeen,F,35,+225 07 19 84 37,1,5
CLI0964,Paul,Diallo,paul.diallo963@mail.com,Ivoirien,M,41,+225 07 21 96 37,0,9
CLI0965,Jean,Camara,jean.camara964@mail.com,Britannique,M,51,+225 07 60 17 69,0,6
CLI0966,Yao,Nkomo,yao.nkomo965@mail.com,Camerounais,M,44,+225 07 16 72 47,0,1
CLI0967,Ibrahim,Ndoye,ibrahim.ndoye966@mail.com,Français,M,55,+225 07 58 74 77,0,13
CLI0968,Paul,Nkomo,paul.nkomo967@mail.com,Senegalais,M,61,+225 07 48 54 64,0,3
CLI0969,Eric,Mensah,eric.mensah968@mail.com,Ivoirien,M,48,+225 07 84 71 92,0,5
CLI0970,Sophie,Ndoye,sophie.ndoye969@mail.com,Ivoirien,F,31,+225 07 36 73 86,0,13
CLI0971,Ibrahim,Traore,ibrahim.traore970@mail.com,Ghaneeen,M,69,+225 07 71 22 54,0,9
CLI0972,Binta,Ndoye,binta.ndoye971@mail.com,Français,F,36,+225 07 36 17 36,0,12
CLI0973,Jean,Ndoye,jean.ndoye972@mail.com,Ivoirien,M,68,+225 07 86 25 39,1,4
CLI0974,Aida,Bamba,aida.bamba973@mail.com,Senegalais,F,36,+225 07 11 85 56,0,10
CLI0975,Cheick,Bamba,cheick.bamba974@mail.com,Autre,M,29,+225 07 40 37 59,0,8
CLI0976,Serge,Mensah,serge.mensah975@mail.com,Britannique,M,33,+225 07 60 95 61,1,9
CLI0977,Clarisse,Nkomo,clarisse.nkomo976@mail.com,Senegalais,F,32,+225 07 12 50 88,0,12
CLI0978,Marie,Sow,marie.sow977@mail.com,Ivoirien,F,60,+225 07 67 79 34,0,6
CLI0979,Awa,Traore,awa.traore978@mail.com,Senegalais,F,42,+225 07 93 26 25,0,10
CLI0980,Jean,Ndoye,jean.ndoye979@mail.com,Camerounais,M,37,+225 07 10 38 51,0,6
CLI0981,Sophie,Diallo,sophie.diallo980@mail.com,Camerounais,F,60,+225 07 11 21 48,0,5
CLI0982,Awa,Diallo,awa.diallo981@mail.com,Ivoirien,F,27,+225 07 39 80 97,1,14
CLI0983,Clarisse,Kouassi,clarisse.kouassi982@mail.com,Ivoirien,F,70,+225 07 23 33 96,1,8
CLI0984,Kofi,Ndoye,kofi.ndoye983@mail.com,Camerounais,M,25,+225 07 38 94 36,0,13
CLI0985,Clarisse,Ndoye,clarisse.ndoye984@mail.com,Americain,F,57,+225 07 59 13 91,0,8
CLI0986,Aida,Mensah,aida.mensah985@mail.com,Ivoirien,F,54,+225 07 41 85 29,0,10
CLI0987,Marie,Diallo,marie.diallo986@mail.com,Senegalais,F,23,+225 07 44 14 54,0,11
CLI0988,Moussa,Sow,moussa.sow987@mail.com,Ivoirien,M,40,+225 07 37 49 30,0,12
CLI0989,Paul,Sow,paul.sow988@mail.com,Ivoirien,M,61,+225 07 12 23 35,1,8
CLI0990,Rokia,Camara,rokia.camara989@mail.com,Ghaneeen,F,61,+225 07 50 49 15,0,4
CLI0991,Moussa,Diallo,moussa.diallo990@mail.com,Ivoirien,M,27,+225 07 11 83 25,0,12
CLI0992,Adjoua,Sow,adjoua.sow991@mail.com,Ivoirien,F,49,+225 07 43 78 71,0,12
CLI0993,Ibrahim,Ndoye,ibrahim.ndoye992@mail.com,Autre,M,60,+225 07 15 36 81,0,5
CLI0994,Ibrahim,Camara,ibrahim.camara993@mail.com,Ivoirien,M,32,+225 07 58 92 89,0,6
CLI0995,Fatou,Diallo,fatou.diallo994@mail.com,Ivoirien,F,66,+225 07 63 65 56,1,3
CLI0996,Eric,Kouassi,eric.kouassi995@mail.com,Autre,M,67,+225 07 14 59 42,1,1
CLI0997,Jean,Mensah,jean.mensah996@mail.com,Camerounais,M,64,+225 07 79 80 24,0,6
CLI0998,Awa,Bamba,awa.bamba997@mail.com,Ivoirien,F,56,+225 07 40 34 35,1,8
CLI0999,Awa,Traore,awa.traore998@mail.com,Senegalais,F,34,+225 07 94 55 86,0,4
CLI1000,Awa,Mensah,awa.mensah999@mail.com,Camerounais,F,48,+225 07 79 54 36,0,14
CLI1001,Kofi,Diallo,kofi.diallo1000@mail.com,Ivoirien,M,22,+225 07 60 65 92,1,14
CLI1002,Paul,Diallo,paul.diallo1001@mail.com,Camerounais,M,49,+225 07 12 19 52,0,9
CLI1003,Binta,Mensah,binta.mensah1002@mail.com,Ghaneeen,F,58,+225 07 96 53 46,1,1
CLI1004,Ibrahim,Kouassi,ibrahim.kouassi1003@mail.com,Ivoirien,M,63,+225 07 13 83 32,0,10
CLI1005,Yao,Nkomo,yao.nkomo1004@mail.com,Britannique,M,58,+225 07 33 63 67,1,13
CLI1006,Serge,Ndoye,serge.ndoye1005@mail.com,Camerounais,M,31,+225 07 96 92 11,1,11
CLI1007,Ibrahim,Diallo,ibrahim.diallo1006@mail.com,Autre,M,62,+225 07 19 32 94,1,3
CLI1008,Marie,Koné,marie.koné1007@mail.com,Ivoirien,F,34,+225 07 16 26 60,0,1
CLI1009,Marie,Sow,marie.sow1008@mail.com,Senegalais,F,70,+225 07 96 85 40,0,13
CLI1010,Binta,Nkomo,binta.nkomo1009@mail.com,Français,F,59,+225 07 90 59 91,0,11
CLI1011,Ibrahim,Camara,ibrahim.camara1010@mail.com,Allemand,M,38,+225 07 64 41 67,0,8
CLI1012,Luc,Camara,luc.camara1011@mail.com,Ivoirien,M,57,+225 07 29 80 81,0,3
CLI1013,Kofi,Bamba,kofi.bamba1012@mail.com,Autre,M,65,+225 07 75 51 36,0,13
CLI1014,Serge,Camara,serge.camara1013@mail.com,Ivoirien,M,37,+225 07 48 31 94,1,13
CLI1015,Paul,Camara,paul.camara1014@mail.com,Senegalais,M,49,+225 07 46 50 42,0,13
CLI1016,Moussa,Traore,moussa.traore1015@mail.com,Senegalais,M,44,+225 07 83 71 27,0,12
CLI1017,Luc,Mensah,luc.mensah1016@mail.com,Senegalais,M,58,+225 07 93 94 81,0,7
CLI1018,Yao,Camara,yao.camara1017@mail.com,Autre,M,69,+225 07 28 56 70,0,1
CLI1019,Aida,Diallo,aida.diallo1018@mail.com,Français,F,36,+225 07 65 10 23,0,2
CLI1020,Luc,Ndoye,luc.ndoye1019@mail.com,Americain,M,40,+225 07 37 57 36,0,1
CLI1021,Moussa,Mensah,moussa.mensah1020@mail.com,Ivoirien,M,51,+225 07 42 52 22,0,9
CLI1022,Awa,Koné,awa.koné1021@mail.com,Autre,F,46,+225 07 95 66 12,1,8
CLI1023,Adjoua,Diallo,adjoua.diallo1022@mail.com,Senegalais,F,41,+225 07 87 41 50,1,5
CLI1024,Aida,Koné,aida.koné1023@mail.com,Ghaneeen,F,60,+225 07 97 68 83,0,10
CLI1025,Luc,Mensah,luc.mensah1024@mail.com,Français,M,25,+225 07 46 86 57,1,3
CLI1026,Adjoua,Diallo,adjoua.diallo1025@mail.com,Ghaneeen,F,36,+225 07 41 97 51,0,10
CLI1027,Paul,Traore,paul.traore1026@mail.com,Ghaneeen,M,70,+225 07 29 13 76,0,13
CLI1028,Yao,Ndoye,yao.ndoye1027@mail.com,Camerounais,M,30,+225 07 32 23 26,0,11
CLI1029,Luc,Diallo,luc.diallo1028@mail.com,Ghaneeen,M,65,+225 07 16 65 20,0,11
CLI1030,Luc,Nkomo,luc.nkomo1029@mail.com,Autre,M,50,+225 07 44 71 84,0,3
CLI1031,Eric,Nkomo,eric.nkomo1030@mail.com,Senegalais,M,26,+225 07 93 26 63,1,10
CLI1032,Serge,Koné,serge.koné1031@mail.com,Camerounais,M,55,+225 07 71 40 82,0,1
CLI1033,Awa,Diallo,awa.diallo1032@mail.com,Ivoirien,F,53,+225 07 90 32 46,0,4
CLI1034,Cheick,Nkomo,cheick.nkomo1033@mail.com,Senegalais,M,47,+225 07 39 56 43,0,1
CLI1035,Serge,Bamba,serge.bamba1034@mail.com,Americain,M,45,+225 07 19 16 52,0,11
CLI1036,Ibrahim,Camara,ibrahim.camara1035@mail.com,Ghaneeen,M,41,+225 07 10 57 26,0,1
CLI1037,Moussa,Camara,moussa.camara1036@mail.com,Ivoirien,M,47,+225 07 98 29 15,0,3
CLI1038,Yao,Mensah,yao.mensah1037@mail.com,Camerounais,M,38,+225 07 96 43 66,1,10
CLI1039,Ibrahim,Bamba,ibrahim.bamba1038@mail.com,Britannique,M,42,+225 07 50 11 67,0,9
CLI1040,Eric,Kouassi,eric.kouassi1039@mail.com,Ivoirien,M,69,+225 07 86 97 46,0,2
CLI1041,Aminata,Ndoye,aminata.ndoye1040@mail.com,Ivoirien,F,37,+225 07 28 23 26,0,1
CLI1042,Rokia,Sow,rokia.sow1041@mail.com,Senegalais,F,50,+225 07 84 47 38,0,4
CLI1043,Paul,Kouassi,paul.kouassi1042@mail.com,Ghaneeen,M,68,+225 07 98 40 92,1,7
CLI1044,Awa,Camara,awa.camara1043@mail.com,Senegalais,F,54,+225 07 47 50 53,0,10
CLI1045,Fatou,Ndoye,fatou.ndoye1044@mail.com,Britannique,F,34,+225 07 89 17 15,0,9
CLI1046,Awa,Nkomo,awa.nkomo1045@mail.com,Britannique,F,71,+225 07 50 26 42,0,2
CLI1047,Fatou,Kouassi,fatou.kouassi1046@mail.com,Camerounais,F,23,+225 07 79 30 69,0,10
CLI1048,Aida,Nkomo,aida.nkomo1047@mail.com,Senegalais,F,56,+225 07 26 22 43,0,9
CLI1049,Fatou,Traore,fatou.traore1048@mail.com,Ivoirien,F,37,+225 07 87 49 31,1,6
CLI1050,Marie,Mensah,marie.mensah1049@mail.com,Britannique,F,61,+225 07 78 32 24,0,1
CLI1051,Eric,Ndoye,eric.ndoye1050@mail.com,Allemand,M,61,+225 07 55 60 39,1,10
CLI1052,Luc,Ndoye,luc.ndoye1051@mail.com,Senegalais,M,23,+225 07 19 80 61,1,7
CLI1053,Cheick,Kouassi,cheick.kouassi1052@mail.com,Camerounais,M,45,+225 07 41 57 24,1,6
CLI1054,Ibrahim,Diallo,ibrahim.diallo1053@mail.com,Americain,M,35,+225 07 29 58 54,0,3
CLI1055,Serge,Mensah,serge.mensah1054@mail.com,Français,M,39,+225 07 52 22 47,1,8
CLI1056,Jean,Mensah,jean.mensah1055@mail.com,Ivoirien,M,23,+225 07 63 13 25,0,5
CLI1057,Moussa,Koné,moussa.koné1056@mail.com,Français,M,45,+225 07 21 44 80,0,6
CLI1058,Luc,Koné,luc.koné1057@mail.com,Autre,M,22,+225 07 71 12 42,1,3
CLI1059,Clarisse,Camara,clarisse.camara1058@mail.com,Americain,F,26,+225 07 57 98 13,0,5
CLI1060,Kofi,Ndoye,kofi.ndoye1059@mail.com,Camerounais,M,46,+225 07 84 74 36,0,11
CLI1061,Serge,Ndoye,serge.ndoye1060@mail.com,Camerounais,M,44,+225 07 92 87 98,0,2
CLI1062,Aminata,Diallo,aminata.diallo1061@mail.com,Ivoirien,F,28,+225 07 94 42 19,0,4
CLI1063,Sophie,Nkomo,sophie.nkomo1062@mail.com,Ghaneeen,F,51,+225 07 43 76 52,0,2
CLI1064,Awa,Sow,awa.sow1063@mail.com,Ivoirien,F,35,+225 07 77 57 77,0,5
CLI1065,Clarisse,Traore,clarisse.traore1064@mail.com,Senegalais,F,61,+225 07 66 45 10,0,10
CLI1066,Adjoua,Sow,adjoua.sow1065@mail.com,Ivoirien,F,30,+225 07 75 74 86,0,8
CLI1067,Serge,Camara,serge.camara1066@mail.com,Senegalais,M,56,+225 07 71 79 86,0,12
CLI1068,Jean,Ndoye,jean.ndoye1067@mail.com,Senegalais,M,49,+225 07 56 74 50,0,6
CLI1069,Paul,Kouassi,paul.kouassi1068@mail.com,Ivoirien,M,32,+225 07 83 39 22,1,3
CLI1070,Adjoua,Kouassi,adjoua.kouassi1069@mail.com,Français,F,35,+225 07 53 24 24,1,6
CLI1071,Aminata,Kouassi,aminata.kouassi1070@mail.com,Senegalais,F,67,+225 07 63 11 19,0,3
CLI1072,Paul,Sow,paul.sow1071@mail.com,Autre,M,55,+225 07 84 45 76,0,6
CLI1073,Jean,Koné,jean.koné1072@mail.com,Ivoirien,M,67,+225 07 97 18 60,1,14
CLI1074,Paul,Nkomo,paul.nkomo1073@mail.com,Ghaneeen,M,27,+225 07 33 96 59,0,10
CLI1075,Ibrahim,Sow,ibrahim.sow1074@mail.com,Ivoirien,M,26,+225 07 70 15 25,0,3
CLI1076,Ibrahim,Diallo,ibrahim.diallo1075@mail.com,Camerounais,M,61,+225 07 36 87 11,0,4
CLI1077,Kofi,Kouassi,kofi.kouassi1076@mail.com,Camerounais,M,42,+225 07 23 60 95,0,7
CLI1078,Aida,Koné,aida.koné1077@mail.com,Senegalais,F,58,+225 07 22 30 30,0,9
CLI1079,Luc,Mensah,luc.mensah1078@mail.com,Ghaneeen,M,43,+225 07 39 86 82,0,4
CLI1080,Marie,Ndoye,marie.ndoye1079@mail.com,Britannique,F,64,+225 07 25 39 59,0,11
CLI1081,Rokia,Bamba,rokia.bamba1080@mail.com,Senegalais,F,40,+225 07 62 52 52,0,5
CLI1082,Luc,Ndoye,luc.ndoye1081@mail.com,Britannique,M,28,+225 07 36 46 24,0,3
CLI1083,Yao,Diallo,yao.diallo1082@mail.com,Ivoirien,M,58,+225 07 21 96 28,0,3
CLI1084,Aminata,Nkomo,aminata.nkomo1083@mail.com,Ivoirien,F,49,+225 07 79 12 12,0,12
CLI1085,Jean,Diallo,jean.diallo1084@mail.com,Senegalais,M,68,+225 07 88 98 83,0,5
CLI1086,Aminata,Nkomo,aminata.nkomo1085@mail.com,Autre,F,51,+225 07 10 95 62,0,14
CLI1087,Eric,Diallo,eric.diallo1086@mail.com,Ivoirien,M,48,+225 07 86 58 80,0,11
CLI1088,Adjoua,Sow,adjoua.sow1087@mail.com,Senegalais,F,66,+225 07 15 44 17,0,6
CLI1089,Marie,Koné,marie.koné1088@mail.com,Senegalais,F,59,+225 07 75 98 88,0,1
CLI1090,Cheick,Bamba,cheick.bamba1089@mail.com,Americain,M,58,+225 07 56 95 54,0,3
CLI1091,Yao,Traore,yao.traore1090@mail.com,Camerounais,M,22,+225 07 15 68 59,1,9
CLI1092,Awa,Traore,awa.traore1091@mail.com,Autre,F,50,+225 07 85 44 40,0,2
CLI1093,Serge,Kouassi,serge.kouassi1092@mail.com,Français,M,36,+225 07 75 93 25,0,1
CLI1094,Jean,Sow,jean.sow1093@mail.com,Français,M,30,+225 07 45 22 41,0,3
CLI1095,Eric,Diallo,eric.diallo1094@mail.com,Americain,M,38,+225 07 79 11 63,0,4
CLI1096,Moussa,Nkomo,moussa.nkomo1095@mail.com,Ivoirien,M,51,+225 07 78 80 25,0,14
CLI1097,Aida,Koné,aida.koné1096@mail.com,Senegalais,F,31,+225 07 23 32 22,0,6
CLI1098,Fatou,Diallo,fatou.diallo1097@mail.com,Ghaneeen,F,49,+225 07 63 26 36,0,13
CLI1099,Kofi,Sow,kofi.sow1098@mail.com,Ivoirien,M,70,+225 07 32 38 28,1,12
CLI1100,Adjoua,Traore,adjoua.traore1099@mail.com,Ivoirien,F,41,+225 07 96 85 45,1,9
CLI1101,Serge,Bamba,serge.bamba1100@mail.com,Ivoirien,M,47,+225 07 52 45 18,0,7
CLI1102,Yao,Bamba,yao.bamba1101@mail.com,Americain,M,42,+225 07 54 67 77,0,8
CLI1103,Luc,Traore,luc.traore1102@mail.com,Ghaneeen,M,36,+225 07 11 13 78,1,12
CLI1104,Fatou,Koné,fatou.koné1103@mail.com,Ivoirien,F,37,+225 07 97 88 14,1,10
CLI1105,Jean,Nkomo,jean.nkomo1104@mail.com,Français,M,39,+225 07 53 23 74,0,12
CLI1106,Luc,Koné,luc.koné1105@mail.com,Français,M,53,+225 07 20 12 22,1,7
CLI1107,Yao,Kouassi,yao.kouassi1106@mail.com,Britannique,M,57,+225 07 14 33 63,0,8
CLI1108,Awa,Koné,awa.koné1107@mail.com,Autre,F,23,+225 07 36 79 17,0,10
CLI1109,Kofi,Koné,kofi.koné1108@mail.com,Allemand,M,32,+225 07 31 27 45,1,8
CLI1110,Cheick,Traore,cheick.traore1109@mail.com,Ivoirien,M,33,+225 07 60 36 94,1,5
CLI1111,Binta,Traore,binta.traore1110@mail.com,Americain,F,26,+225 07 26 47 90,0,10
CLI1112,Moussa,Camara,moussa.camara1111@mail.com,Senegalais,M,39,+225 07 39 94 73,0,4
CLI1113,Ibrahim,Kouassi,ibrahim.kouassi1112@mail.com,Senegalais,M,25,+225 07 82 87 49,1,12
CLI1114,Eric,Mensah,eric.mensah1113@mail.com,Ghaneeen,M,40,+225 07 33 54 33,0,9
CLI1115,Serge,Traore,serge.traore1114@mail.com,Ghaneeen,M,61,+225 07 48 96 33,0,14
CLI1116,Kofi,Sow,kofi.sow1115@mail.com,Senegalais,M,32,+225 07 27 87 90,0,11
CLI1117,Binta,Sow,binta.sow1116@mail.com,Autre,F,55,+225 07 76 34 10,0,10
CLI1118,Clarisse,Camara,clarisse.camara1117@mail.com,Ivoirien,F,44,+225 07 65 51 32,0,11
CLI1119,Adjoua,Nkomo,adjoua.nkomo1118@mail.com,Ivoirien,F,63,+225 07 43 72 41,0,12
CLI1120,Binta,Traore,binta.traore1119@mail.com,Ivoirien,F,36,+225 07 11 22 57,0,14
CLI1121,Serge,Kouassi,serge.kouassi1120@mail.com,Britannique,M,45,+225 07 95 93 29,1,9
CLI1122,Ibrahim,Traore,ibrahim.traore1121@mail.com,Senegalais,M,43,+225 07 36 93 68,1,2
CLI1123,Fatou,Bamba,fatou.bamba1122@mail.com,Senegalais,F,37,+225 07 16 33 78,0,7
CLI1124,Cheick,Bamba,cheick.bamba1123@mail.com,Ghaneeen,M,56,+225 07 94 14 90,0,11
CLI1125,Clarisse,Bamba,clarisse.bamba1124@mail.com,Senegalais,F,43,+225 07 24 30 36,0,7
CLI1126,Fatou,Traore,fatou.traore1125@mail.com,Ghaneeen,F,38,+225 07 25 96 70,0,7
CLI1127,Cheick,Nkomo,cheick.nkomo1126@mail.com,Ivoirien,M,32,+225 07 69 78 67,1,9
CLI1128,Cheick,Bamba,cheick.bamba1127@mail.com,Ivoirien,M,52,+225 07 46 31 97,0,6
CLI1129,Cheick,Ndoye,cheick.ndoye1128@mail.com,Autre,M,46,+225 07 59 67 42,1,14
CLI1130,Cheick,Diallo,cheick.diallo1129@mail.com,Camerounais,M,47,+225 07 47 38 74,0,13
CLI1131,Cheick,Kouassi,cheick.kouassi1130@mail.com,Ivoirien,M,45,+225 07 87 86 44,0,12
CLI1132,Kofi,Koné,kofi.koné1131@mail.com,Senegalais,M,24,+225 07 21 36 77,1,2
CLI1133,Sophie,Diallo,sophie.diallo1132@mail.com,Senegalais,F,31,+225 07 91 74 73,0,11
CLI1134,Rokia,Nkomo,rokia.nkomo1133@mail.com,Ivoirien,F,48,+225 07 86 60 38,0,9
CLI1135,Aminata,Kouassi,aminata.kouassi1134@mail.com,Ivoirien,F,46,+225 07 63 96 76,0,13
CLI1136,Serge,Ndoye,serge.ndoye1135@mail.com,Français,M,70,+225 07 16 12 20,0,6
CLI1137,Paul,Sow,paul.sow1136@mail.com,Ivoirien,M,67,+225 07 26 83 22,0,1
CLI1138,Eric,Nkomo,eric.nkomo1137@mail.com,Senegalais,M,43,+225 07 83 93 20,0,12
CLI1139,Kofi,Diallo,kofi.diallo1138@mail.com,Camerounais,M,27,+225 07 96 80 67,0,3
CLI1140,Clarisse,Diallo,clarisse.diallo1139@mail.com,Camerounais,F,34,+225 07 13 53 53,1,1
CLI1141,Jean,Mensah,jean.mensah1140@mail.com,Allemand,M,61,+225 07 72 82 20,0,13
CLI1142,Paul,Ndoye,paul.ndoye1141@mail.com,Autre,M,56,+225 07 68 12 71,0,7
CLI1143,Adjoua,Mensah,adjoua.mensah1142@mail.com,Ivoirien,F,25,+225 07 89 15 36,0,3
CLI1144,Jean,Koné,jean.koné1143@mail.com,Camerounais,M,64,+225 07 29 67 18,0,6
CLI1145,Yao,Koné,yao.koné1144@mail.com,Ivoirien,M,65,+225 07 82 56 36,0,9
CLI1146,Paul,Camara,paul.camara1145@mail.com,Ghaneeen,M,67,+225 07 48 53 83,0,11
CLI1147,Marie,Koné,marie.koné1146@mail.com,Ivoirien,F,32,+225 07 77 12 83,1,9
CLI1148,Aminata,Sow,aminata.sow1147@mail.com,Ivoirien,F,25,+225 07 42 39 56,0,13
CLI1149,Paul,Mensah,paul.mensah1148@mail.com,Français,M,26,+225 07 88 38 51,0,8
CLI1150,Awa,Ndoye,awa.ndoye1149@mail.com,Ivoirien,F,67,+225 07 39 59 87,1,6
CLI1151,Clarisse,Nkomo,clarisse.nkomo1150@mail.com,Camerounais,F,67,+225 07 19 29 22,0,10
CLI1152,Marie,Ndoye,marie.ndoye1151@mail.com,Ivoirien,F,52,+225 07 11 37 10,0,1
