id_client,nom,prenom,sexe,age,ville,code_offre,date_souscription,date_resiliation,statut
CL01030,LAPORTE,Mathilde,F,41,Abidjan,PREMIUM,2023-09-06,2024-09-24,resilie
CL01031,CHAUVIN,Margaux,F,40,Abidjan,PREMIUM,2022-06-11,,actif
CL01032,DELAHAYE,Guillaume,M,18,Yamoussoukro,PRO,2022-12-06,,actif
CL01033,MENARD,Céline,F,24,Abidjan,PREMIUM,2023-12-04,,actif
CL01034,MICHEL,Éric,M,42,Abidjan,CONNECT,2022-03-15,,actif
CL01035,DIDIER,Nath,F,38,Abidjan,PREMIUM,2025-06-07,,actif
CL01036,GUILBERT,Célina,F,18,Abidjan,ETUDIANT,2022-04-30,2024-07-29,resilie
CL01037,CHARLES,Josette,F,29,San-Pedro,SENIOR,2024-04-28,,actif
CL01038,FISCHER,Maurice,M,44,Yamoussoukro,ETUDIANT,2025-09-24,2025-12-26,resilie
CL01039,BENOIT,Louise,F,40,Abidjan,PULSE,2022-04-22,,actif
CL01040,LEMONNIER,Patrick,M,18,Korhogo,CONNECT,2022-11-21,2024-01-04,resilie
CL01041,BOURGEOIS,Charles,M,44,San-Pedro,SENIOR,2022-07-09,,actif
CL01042,DUFOUR,Auguste,M,42,Abidjan,PULSE,2023-02-23,2024-07-30,resilie
CL01043,SAUVAGE,Diane,F,19,Abidjan,CONNECT,2025-08-10,,actif
CL01044,DELANNOY,Simone,F,30,Yamoussoukro,CONNECT,2024-09-06,,actif
CL01045,FERNANDEZ,Zacharie,M,49,Abidjan,PULSE,2024-04-04,,actif
CL01046,JULIEN,Xavier,M,18,Yamoussoukro,PREMIUM,2022-07-16,,actif
CL01047,PERROT,Arthur,M,39,Bouake,PREMIUM,2023-01-24,,actif
CL01048,DIAS,Richard,M,49,San-Pedro,CONNECT,2024-02-06,2024-06-20,resilie
CL01049,CHARPENTIER,Henri,M,36,Yamoussoukro,CONNECT,2024-06-29,,actif
CL01050,BARBIER,Diane,F,34,Bouake,CONNECT,2023-07-15,,actif
CL01051,ÉTIENNE,Dominique,F,40,Korhogo,ETUDIANT,2022-07-28,2024-12-18,resilie
CL01052,HUBERT,Charles,M,18,Abidjan,CONNECT,2025-05-02,,actif
CL01053,BOURGEOIS,Christine,F,42,Bouake,PULSE,2024-03-13,,actif
CL01054,GOMEZ,Paul,M,46,Abidjan,PREMIUM,2025-01-11,,actif
CL01055,MICHEL,Jules,M,19,Korhogo,PULSE,2025-03-28,,actif
CL01056,LENOIR,Sébastien,M,54,Abidjan,PREMIUM,2023-09-15,2024-02-05,resilie
CL01057,TESSIER,Suzanne,F,48,Abidjan,PULSE,2022-09-14,,actif
CL01058,COURTOIS,Christophe,M,52,Bouake,CONNECT,2022-12-31,,actif
CL01059,RAYMOND,Aurore,F,41,Abidjan,PREMIUM,2023-03-20,,actif
CL01060,FRANÇOIS,Marcelle,F,21,San-Pedro,PULSE,2022-04-08,,actif
CL01061,CHAUVIN,Olivier,M,55,San-Pedro,ETUDIANT,2023-02-28,,actif
CL01062,LAINE,Olivie,F,45,Korhogo,CONNECT,2025-05-13,,actif
CL01063,LECOQ,Odette,F,18,Abidjan,CONNECT,2022-07-08,,actif
CL01064,BRUNEAU,Auguste,M,29,Abidjan,ETUDIANT,2025-02-14,,actif
CL01065,MARCHAND,Hugues,M,58,Abidjan,PULSE,2024-12-10,,actif
CL01066,CLERC,Arnaude,F,56,Abidjan,CONNECT,2025-07-10,,actif
CL01067,LEBRETON,Nicolas,M,36,San-Pedro,ETUDIANT,2022-08-29,,actif
CL01068,BAZIN,Marie,F,23,Bouake,PULSE,2025-03-16,,actif
CL01069,RODRIGUEZ,Édith,F,42,Abidjan,ETUDIANT,2022-08-15,,actif
CL01070,LECOQ,Christelle,F,22,Korhogo,PULSE,2023-08-19,,actif
CL01071,LESAGE,Philippe,M,37,Korhogo,CONNECT,2024-05-01,,actif
CL01072,LEFÈVRE,Charles,M,45,San-Pedro,PULSE,2025-03-27,,actif
CL01073,PAUL,Colette,F,26,Korhogo,ETUDIANT,2022-12-29,2024-05-27,resilie
CL01074,BAILLY,Émile,M,31,San-Pedro,ETUDIANT,2022-03-31,,actif
CL01075,RENARD,Isaac,M,31,Abidjan,PULSE,2023-05-12,2025-05-01,resilie
CL01076,LACOMBE,Frédéric,M,23,Abidjan,CONNECT,2024-02-12,2025-03-18,resilie
CL01077,PERROT,Raymond,M,27,Abidjan,PULSE,2023-08-08,,actif
CL01078,JACQUET,Audrey,F,30,Korhogo,PRO,2023-04-22,,actif
CL01079,DESCHAMPS,Eugène,M,33,Abidjan,PRO,2023-10-30,,actif
CL01080,BOUSQUET,Robert,M,40,Abidjan,PULSE,2025-06-02,,actif
CL01081,PARIS,Charlotte,F,27,Abidjan,CONNECT,2024-07-03,2025-11-26,resilie
CL01082,TOUSSAINT,Henri,M,29,Bouake,PULSE,2024-09-29,,actif
CL01083,BONNEAU,René,M,42,Abidjan,CONNECT,2022-05-06,,actif
CL01084,MORIN,Camille,F,26,San-Pedro,PULSE,2022-05-25,2025-06-02,resilie
CL01085,CLERC,Émile,M,33,Abidjan,CONNECT,2022-10-15,,actif
CL01086,ALLAIN,Colette,F,22,Yamoussoukro,PULSE,2023-01-01,2024-07-24,resilie
CL01087,PICARD,Maggie,F,36,Abidjan,PREMIUM,2023-06-05,2024-02-21,resilie
CL01088,THIBAULT,Alphonse,M,71,Abidjan,CONNECT,2023-02-22,,actif
CL01089,LEROY,Augustin,M,32,Abidjan,ETUDIANT,2024-11-10,,actif
CL01090,LAMBERT,Julie,F,22,Abidjan,CONNECT,2022-03-14,,actif
CL01091,GILLES,François,M,58,Bouake,PREMIUM,2025-05-11,,actif
CL01092,GOSSELIN,Sébastien,M,29,Yamoussoukro,ETUDIANT,2025-04-26,,actif
CL01093,DELATTRE,Thierry,M,39,San-Pedro,SENIOR,2022-12-11,,actif
CL01094,RIOU,Alexandre,M,18,San-Pedro,CONNECT,2022-07-15,,actif
CL01095,MAHE,Thomas,M,33,Yamoussoukro,CONNECT,2022-04-22,2025-08-08,resilie
CL01096,MORVAN,Luce,F,18,Abidjan,ETUDIANT,2023-04-09,,actif
CL01097,CLERC,Madeleine,F,47,Abidjan,CONNECT,2023-07-16,,actif
CL01098,GUILLET,Jacqueline,F,28,Abidjan,PRO,2022-01-29,,actif
CL01099,POTTIER,Océane,F,30,Korhogo,PULSE,2025-08-28,2025-11-26,resilie
CL01100,LÉGER,Susanne,F,29,Bouake,CONNECT,2023-06-11,,actif
CL01101,LEGRAND,Antoine,M,65,Abidjan,CONNECT,2025-08-19,,actif
CL01102,BARBIER,Matthieu,M,31,Abidjan,PREMIUM,2023-12-26,,actif
CL01103,LEGROS,Valérie,F,37,Abidjan,PULSE,2024-08-23,2025-08-14,resilie
CL01104,BARTHELEMY,François,M,18,Abidjan,PULSE,2025-04-22,2025-11-28,resilie
CL01105,LEBLANC,Thibaut,M,26,Korhogo,SENIOR,2025-03-05,,actif
CL01106,MEUNIER,Hugues,M,45,Bouake,PULSE,2023-09-14,,actif
CL01107,WAGNER,Hugues,M,51,Abidjan,PULSE,2022-05-21,2024-10-10,resilie
CL01108,PERON,Jérôme,M,26,Bouake,ETUDIANT,2023-08-01,2025-12-29,resilie
CL01109,ALEXANDRE,Christophe,M,26,Bouake,PULSE,2023-01-31,2024-09-03,resilie
CL01110,SAMSON,Michèle,F,40,Abidjan,ETUDIANT,2025-05-23,,actif
CL01111,BUISSON,Roger,M,22,Abidjan,ETUDIANT,2022-10-24,,actif
CL01112,GAUTIER,Hugues,M,21,Yamoussoukro,PREMIUM,2023-09-08,,actif
CL01113,GUILLOT,Nicolas,M,25,Abidjan,CONNECT,2024-04-18,,actif
CL01114,RIVIÈRE,Juliette,F,40,Abidjan,CONNECT,2025-04-19,,actif
CL01115,LEBRETON,Jeanne,F,20,Abidjan,ETUDIANT,2023-12-14,,actif
CL01116,BLANCHARD,Brigitte,F,24,Abidjan,CONNECT,2025-01-09,,actif
CL01117,GIRARD,William,M,25,Abidjan,CONNECT,2024-01-15,,actif
CL01118,JACOB,Paulette,F,40,Bouake,SENIOR,2025-09-18,,actif
CL01119,MENARD,Constance,F,26,Yamoussoukro,PULSE,2023-09-04,2024-05-11,resilie
CL01120,MILLET,Sébastien,M,53,Abidjan,PULSE,2025-02-28,,actif
CL01121,MACE,Margaux,F,35,Bouake,ETUDIANT,2023-11-29,,actif
CL01122,AUBERT,Constance,F,18,Abidjan,CONNECT,2024-01-08,,actif
CL01123,DIDIER,Pierre,M,18,San-Pedro,PULSE,2024-05-21,,actif
CL01124,BIGOT,Paul,M,58,Abidjan,CONNECT,2024-02-11,,actif
CL01125,LE GALL,Paul,M,26,Bouake,PULSE,2024-08-17,,actif
CL01126,SIMON,Benjamin,M,38,Abidjan,CONNECT,2022-04-30,,actif
CL01127,CARLIER,Claude,F,27,Yamoussoukro,PULSE,2024-09-04,,actif
CL01128,ALBERT,Isabelle,F,51,Yamoussoukro,PULSE,2024-03-02,,actif
CL01129,FABRE,Stéphane,M,43,Korhogo,CONNECT,2022-05-01,,actif
CL01130,BENARD,Anaïs,F,59,Abidjan,PULSE,2022-10-19,,actif
CL01131,GIRARD,Guy,M,35,Yamoussoukro,PULSE,2024-04-28,,actif
CL01132,COSTA,Théophile,M,52,Abidjan,PULSE,2022-10-31,2024-07-03,resilie
CL01133,GUIBERT,Sylvie,F,35,Korhogo,PULSE,2024-10-05,2025-04-03,resilie
CL01134,RENAULT,René,M,37,Bouake,PREMIUM,2025-08-02,2025-11-28,resilie
CL01135,PETIT,Bernard,M,46,Korhogo,ETUDIANT,2023-03-15,,actif
CL01136,PERRET,Christiane,F,27,Yamoussoukro,PULSE,2025-04-05,,actif
CL01137,AUBRY,Jules,M,46,Korhogo,PULSE,2022-07-10,2025-03-20,resilie
CL01138,SALMON,Luc,M,54,Abidjan,PULSE,2024-04-16,,actif
CL01139,POULAIN,Alphonse,M,18,Abidjan,ETUDIANT,2024-03-06,2025-12-02,resilie
CL01140,MARÉCHAL,Anastasie,F,28,Korhogo,PULSE,2024-02-14,,actif
CL01141,COLAS,Roger,M,42,Abidjan,PULSE,2025-01-02,2025-04-04,resilie
CL01142,LECLERCQ,Maryse,F,31,Abidjan,CONNECT,2023-04-19,,actif
CL01143,LENOIR,Guy,M,35,Abidjan,CONNECT,2023-10-12,2025-02-05,resilie
CL01144,LEGRAND,Léon,M,18,Bouake,PRO,2022-12-19,2024-02-16,resilie
CL01145,BODIN,Maurice,M,40,San-Pedro,ETUDIANT,2023-08-29,,actif
CL01146,SALMON,Robert,M,55,Yamoussoukro,PULSE,2024-06-17,,actif
CL01147,GUYOT,Célina,F,20,Abidjan,ETUDIANT,2023-12-13,,actif
CL01148,RODRIGUEZ,Benoît,M,58,San-Pedro,ETUDIANT,2024-01-16,,actif
CL01149,CARLIER,Michelle,F,49,Abidjan,PULSE,2024-04-16,2025-03-01,resilie
CL01150,MAILLOT,Mathilde,F,18,Abidjan,CONNECT,2023-03-19,,actif
CL01151,FAIVRE,Claire,F,51,Abidjan,PREMIUM,2022-09-20,,actif
CL01152,PHILIPPE,Dominique,F,30,Abidjan,PULSE,2024-02-18,,actif
CL01153,MARÉCHAL,Philippe,M,18,Bouake,CONNECT,2025-01-10,,actif
CL01154,FOURNIER,Amélie,F,33,Abidjan,PULSE,2025-09-27,2025-12-26,resilie
CL01155,MOREL,Christine,F,46,Abidjan,PREMIUM,2022-09-05,,actif
CL01156,DELANNOY,Jacques,M,35,Bouake,ETUDIANT,2022-09-21,,actif
CL01157,REYNAUD,Raymond,M,37,Bouake,ETUDIANT,2022-11-20,2025-12-03,resilie
CL01158,PINEAU,Clémence,F,51,Abidjan,CONNECT,2023-09-19,,actif
CL01159,SEGUIN,Christine,F,32,Bouake,CONNECT,2025-09-28,,actif
CL01160,MILLET,Margaud,F,35,Abidjan,SENIOR,2024-05-17,,actif
CL01161,GONCALVES,Nathalie,F,55,Abidjan,PREMIUM,2024-11-23,,actif
CL01162,CHAUVET,Lucy,F,42,Abidjan,PULSE,2023-08-12,2024-04-18,resilie
CL01163,ALLAIN,Jean,M,37,Abidjan,ETUDIANT,2023-02-21,,actif
CL01164,GUILLOU,Pierre,M,18,Yamoussoukro,SENIOR,2024-12-17,,actif
CL01165,ROSSI,Patrick,M,18,Abidjan,PULSE,2024-04-29,2024-09-06,resilie
CL01166,NEVEU,Roland,M,21,Bouake,CONNECT,2023-03-12,,actif
CL01167,RIBEIRO,Noël,M,41,Abidjan,CONNECT,2023-11-19,,actif
CL01168,DURAND,Michèle,F,18,Abidjan,ETUDIANT,2022-07-12,,actif
CL01169,RÉMY,Yves,M,32,Abidjan,CONNECT,2022-11-12,,actif
CL01170,MASSON,Patricia,F,52,Yamoussoukro,CONNECT,2022-08-06,,actif
CL01171,GUILLON,Manon,F,18,San-Pedro,PULSE,2024-08-03,,actif
CL01172,PAGES,Thomas,M,18,Abidjan,ETUDIANT,2023-07-05,,actif
CL01173,MICHEL,Thérèse,F,28,Abidjan,PULSE,2023-01-03,,actif
CL01174,AUBRY,Victor,M,50,Korhogo,PULSE,2024-01-18,,actif
CL01175,DIALLO,Stéphane,M,36,Abidjan,PULSE,2024-06-01,,actif
CL01176,VERDIER,Henriette,F,40,Abidjan,CONNECT,2022-04-14,2024-05-21,resilie
CL01177,MACE,Anastasie,F,40,Korhogo,CONNECT,2023-11-15,,actif
CL01178,GUILLON,Olivier,M,20,Bouake,PULSE,2025-07-07,2025-10-16,resilie
CL01179,PICARD,Rémy,M,20,Bouake,ETUDIANT,2023-12-13,2025-04-26,resilie
CL01180,LOMBARD,Thierry,M,31,Bouake,PULSE,2024-08-02,2025-05-16,resilie
CL01181,BECKER,Laurent,M,44,Abidjan,ETUDIANT,2024-05-23,,actif
CL01182,CARON,Jacqueline,F,18,Yamoussoukro,CONNECT,2022-08-30,2024-03-01,resilie
CL01183,DAVID,Cécile,F,18,Abidjan,CONNECT,2022-08-11,,actif
CL01184,AUBERT,Alain,M,24,Abidjan,PREMIUM,2025-03-21,,actif
CL01185,BESNARD,Margaux,F,26,Abidjan,PULSE,2025-06-15,,actif
CL01186,HUMBERT,Denis,M,36,Abidjan,ETUDIANT,2025-06-16,2025-12-10,resilie
CL01187,PASQUIER,Emmanuelle,F,32,Abidjan,ETUDIANT,2024-09-26,,actif
CL01188,BOUCHET,Camille,F,26,Bouake,PULSE,2024-05-02,,actif
CL01189,BECKER,Sylvie,F,58,Korhogo,PULSE,2023-06-30,,actif
CL01190,GUYON,Anne,F,34,San-Pedro,ETUDIANT,2024-12-20,,actif
CL01191,MUNOZ,Christine,F,37,Bouake,CONNECT,2023-12-04,,actif
CL01192,PAUL,Françoise,F,43,Yamoussoukro,CONNECT,2024-06-15,,actif
CL01193,GUILBERT,Marguerite,F,23,Yamoussoukro,ETUDIANT,2024-09-23,,actif
CL01194,DUPRÉ,Olivier,M,59,Abidjan,ETUDIANT,2022-11-11,,actif
CL01195,LAINE,Michelle,F,50,Abidjan,CONNECT,2022-02-03,,actif
CL01196,BOUVIER,Diane,F,35,San-Pedro,PULSE,2024-11-11,,actif
CL01197,JACQUES,René,M,33,Abidjan,PULSE,2022-12-15,2025-05-18,resilie
CL01198,LE GOFF,Richard,M,51,Bouake,CONNECT,2023-05-19,,actif
CL01199,MONNIER,Yves,M,32,Bouake,CONNECT,2022-04-24,,actif
CL01200,LELEU,Zacharie,M,39,Bouake,ETUDIANT,2024-04-15,,actif
CL01201,WEISS,Julie,F,32,Yamoussoukro,PULSE,2024-08-08,,actif
CL01202,BOURDON,Olivier,M,42,Korhogo,PULSE,2022-07-10,,actif
CL01203,OLIVIER,Gérard,M,57,Bouake,PULSE,2023-10-20,2025-06-10,resilie
CL01204,LOPES,Lucy,F,48,Korhogo,PULSE,2022-08-09,,actif
CL01205,JEAN,Lucy,F,18,Abidjan,CONNECT,2025-02-25,,actif
CL01206,PIRES,Louise,F,42,Abidjan,PULSE,2025-06-01,,actif
CL01207,FISCHER,François,M,29,Yamoussoukro,ETUDIANT,2024-11-17,,actif
CL01208,BLOT,Patrick,M,18,Abidjan,CONNECT,2023-12-10,,actif
CL01209,PRÉVOST,Valentine,F,48,Abidjan,PULSE,2023-04-12,,actif
CL01210,LÉVÊQUE,Roger,M,57,Abidjan,ETUDIANT,2025-03-03,,actif
CL01211,MACE,Guillaume,M,40,Korhogo,CONNECT,2025-09-17,,actif
CL01212,HERVÉ,Charles,M,28,Abidjan,PULSE,2022-09-01,2025-11-05,resilie
CL01213,BAUDRY,Monique,F,18,Abidjan,CONNECT,2022-01-15,,actif
CL01214,DELAUNAY,Jérôme,M,52,Abidjan,PRO,2025-02-05,,actif
CL01215,LELEU,Claudine,F,32,Bouake,CONNECT,2022-04-14,,actif
CL01216,CHARPENTIER,Alphonse,M,33,Korhogo,CONNECT,2022-10-25,,actif
CL01217,HERVÉ,Augustin,M,47,Abidjan,ETUDIANT,2022-08-18,2024-07-19,resilie
CL01218,PERROT,Simone,F,19,Abidjan,CONNECT,2022-09-15,,actif
CL01219,BÈGUE,Gilbert,M,32,San-Pedro,ETUDIANT,2023-03-28,,actif
CL01220,LETELLIER,Valentine,F,25,Abidjan,PULSE,2023-12-04,2025-05-01,resilie
CL01221,BENOIT,Émilie,F,32,Abidjan,ETUDIANT,2025-07-30,,actif
CL01222,TANGUY,Laetitia,F,21,Abidjan,PULSE,2024-07-21,,actif
CL01223,GUILBERT,Laetitia,F,18,Abidjan,CONNECT,2024-10-28,2025-02-19,resilie
CL01224,DOS SANTOS,Bernard,M,28,Abidjan,PULSE,2025-04-23,,actif
CL01225,CHAUVET,Isabelle,F,52,Yamoussoukro,PULSE,2025-04-09,2025-08-09,resilie
CL01226,BERGER,Anaïs,F,38,Abidjan,PULSE,2024-03-14,,actif
CL01227,LAROCHE,Rémy,M,18,Bouake,PULSE,2024-11-08,,actif
CL01228,JEAN,Timothée,M,18,Abidjan,CONNECT,2025-06-11,,actif
CL01229,REY,Anastasie,F,20,Bouake,PULSE,2023-07-25,,actif
CL01230,ROUSSEL,Lucas,M,42,San-Pedro,ETUDIANT,2023-09-05,,actif
CL01231,RÉMY,Sylvie,F,19,Abidjan,PULSE,2022-10-20,,actif
CL01232,ROUSSEL,Zacharie,M,23,Bouake,ETUDIANT,2025-02-05,,actif
CL01233,PIRES,Christine,F,47,Abidjan,PULSE,2023-02-26,2024-10-24,resilie
CL01234,THOMAS,Robert,M,41,Yamoussoukro,CONNECT,2022-10-09,,actif
CL01235,BARBIER,Odette,F,18,Abidjan,SENIOR,2024-11-07,,actif
CL01236,GUIBERT,Noël,M,46,Abidjan,SENIOR,2022-09-04,,actif
CL01237,MARTEL,Victor,M,46,San-Pedro,PULSE,2025-04-18,,actif
CL01238,BOURGEOIS,Guy,M,59,Abidjan,CONNECT,2025-01-08,,actif
CL01239,LEBRUN,Guy,M,18,Abidjan,CONNECT,2022-02-06,,actif
CL01240,IMBERT,Anne,F,18,San-Pedro,PULSE,2024-03-01,2024-07-26,resilie
CL01241,LECOQ,Aurore,F,36,Yamoussoukro,CONNECT,2023-07-11,,actif
CL01242,GILLES,Hortense,F,39,Yamoussoukro,PULSE,2023-08-20,,actif
CL01243,JOUBERT,Alex,F,20,Yamoussoukro,PULSE,2022-05-18,,actif
CL01244,ROGER,Marc,M,24,San-Pedro,PULSE,2023-03-04,,actif
CL01245,SCHMITT,Alex,F,46,Abidjan,PREMIUM,2024-01-15,,actif
CL01246,CHAUVIN,Virginie,F,40,Bouake,CONNECT,2025-06-25,,actif
CL01247,LEMOINE,Luce,F,44,Abidjan,PULSE,2025-08-28,,actif
CL01248,MOREL,Adrienne,F,58,Yamoussoukro,PULSE,2024-11-22,,actif
CL01249,LÉGER,Roland,M,19,Bouake,PRO,2025-10-02,2025-12-31,resilie
CL01250,MARION,Bernard,M,44,Abidjan,PULSE,2024-03-14,,actif
CL01251,DANIEL,Guy,M,37,San-Pedro,PULSE,2025-02-14,2025-11-21,resilie
CL01252,DE SOUSA,Tristan,M,20,Yamoussoukro,CONNECT,2023-03-02,,actif
CL01253,DEVAUX,Rémy,M,44,Abidjan,CONNECT,2023-04-17,,actif
CL01254,TEIXEIRA,Daniel,M,33,Abidjan,PULSE,2025-04-30,,actif
CL01255,BODIN,Suzanne,F,19,Abidjan,PULSE,2023-02-11,2024-06-30,resilie
CL01256,MAILLARD,Élise,F,60,Abidjan,PREMIUM,2023-01-28,,actif
CL01257,MARIE,Margot,F,36,Bouake,CONNECT,2024-02-22,2025-03-03,resilie
CL01258,GONCALVES,Michel,M,47,Abidjan,PULSE,2022-10-04,2024-09-18,resilie
CL01259,JOURDAN,Joséphine,F,18,San-Pedro,CONNECT,2023-11-18,,actif
CL01260,WAGNER,Éléonore,F,48,Abidjan,PREMIUM,2022-04-02,,actif
CL01261,GARCIA,Jean,M,37,Bouake,ETUDIANT,2025-05-17,2025-10-31,resilie
CL01262,COLLET,Roland,M,18,Yamoussoukro,PREMIUM,2025-03-28,,actif
CL01263,PARENT,Élise,F,39,Abidjan,PULSE,2023-10-23,,actif
CL01264,ROGER,Océane,F,36,Abidjan,PULSE,2024-12-12,2025-11-25,resilie
CL01265,LAUNAY,Marguerite,F,50,Bouake,PULSE,2024-05-11,,actif
CL01266,FERNANDEZ,Luc,M,54,Bouake,CONNECT,2022-07-18,,actif
CL01267,LAROCHE,Brigitte,F,43,Abidjan,PULSE,2025-09-30,2025-12-30,resilie
CL01268,GONZALEZ,Daniel,M,61,Abidjan,ETUDIANT,2023-04-03,,actif
CL01269,MARTEL,Isaac,M,37,Abidjan,CONNECT,2025-03-05,,actif
CL01270,MENARD,Adèle,F,43,Bouake,PRO,2022-09-02,,actif
CL01271,BERTIN,Léon,M,21,Abidjan,PULSE,2023-05-18,,actif
CL01272,HUET,Sophie,F,52,Abidjan,ETUDIANT,2022-04-02,,actif
CL01273,CHRÉTIEN,Grégoire,M,35,Abidjan,PULSE,2024-03-02,,actif
CL01274,BOULANGER,Madeleine,F,41,Abidjan,CONNECT,2024-03-11,,actif
CL01275,GUILLON,Sébastien,M,18,Abidjan,PULSE,2022-03-02,,actif
CL01276,DUBOIS,Gilles,M,55,Abidjan,PULSE,2024-11-29,,actif
CL01277,GUIBERT,Jules,M,53,San-Pedro,SENIOR,2024-10-03,2025-11-30,resilie
CL01278,JACQUOT,Inès,F,18,Bouake,ETUDIANT,2023-10-29,,actif
CL01279,BONNET,Célina,F,18,Abidjan,PREMIUM,2022-12-19,,actif
CL01280,TURPIN,Manon,F,18,Bouake,PULSE,2025-07-17,2025-11-11,resilie
CL01281,LEROUX,Luc,M,38,Abidjan,CONNECT,2022-08-11,2025-12-20,resilie
CL01282,TORRES,Philippe,M,20,Bouake,PREMIUM,2025-08-27,,actif
CL01283,FISCHER,Marcelle,F,41,Abidjan,PREMIUM,2022-11-21,2024-12-05,resilie
CL01284,BLOT,Célina,F,39,Bouake,PULSE,2022-07-09,2024-07-01,resilie
CL01285,RIOU,William,M,63,San-Pedro,PULSE,2025-02-26,2025-12-23,resilie
CL01286,TESSIER,Geneviève,F,19,Abidjan,SENIOR,2023-06-24,,actif
CL01287,VASSEUR,Daniel,M,33,Bouake,CONNECT,2025-07-24,,actif
CL01288,MARTEL,Denis,M,20,Abidjan,PULSE,2022-02-14,,actif
CL01289,DE SOUSA,Michelle,F,36,Abidjan,PULSE,2025-01-10,2025-05-12,resilie
CL01290,LEGROS,Sylvie,F,21,Bouake,ETUDIANT,2022-06-08,,actif
CL01291,BOULAY,Gabrielle,F,33,Bouake,PULSE,2023-08-27,,actif
CL01292,LEDOUX,Gérard,M,25,Abidjan,CONNECT,2025-06-06,2025-12-10,resilie
CL01293,BAZIN,Théophile,M,56,Abidjan,PREMIUM,2024-03-02,,actif
CL01294,FAURE,Sophie,F,42,Abidjan,PULSE,2024-09-07,2025-03-28,resilie
CL01295,EVRARD,Maryse,F,41,Abidjan,ETUDIANT,2024-03-21,,actif
CL01296,GARNIER,Roland,M,59,Abidjan,PULSE,2025-08-01,2025-12-12,resilie
CL01297,MARIE,Antoine,M,19,Bouake,CONNECT,2022-02-02,,actif
CL01298,LÉVY,Claude,F,51,Yamoussoukro,CONNECT,2022-09-20,2025-08-09,resilie
CL01299,RENAUD,Sébastien,M,43,Abidjan,PULSE,2025-01-15,,actif
CL01300,REGNIER,Clémence,F,32,Bouake,SENIOR,2023-09-27,,actif
CL01301,GAILLARD,Isaac,M,25,Abidjan,CONNECT,2023-03-20,,actif
CL01302,DIJOUX,Simone,F,31,Abidjan,PREMIUM,2022-12-06,,actif
CL01303,FERREIRA,Zacharie,M,18,Abidjan,ETUDIANT,2023-02-12,2025-11-18,resilie
CL01304,LECLERC,Victoire,F,18,Abidjan,CONNECT,2025-02-08,,actif
CL01305,ROBIN,Dominique,F,24,Bouake,PULSE,2023-08-29,,actif
CL01306,COHEN,Antoine,M,61,Yamoussoukro,SENIOR,2022-07-31,,actif
CL01307,DE SOUSA,Christophe,M,39,Abidjan,CONNECT,2023-11-19,,actif
CL01308,BLANCHET,Patricia,F,35,Bouake,CONNECT,2022-08-03,,actif
CL01309,PINEAU,Andrée,F,18,Abidjan,CONNECT,2023-02-11,,actif
CL01310,VAILLANT,Nicolas,M,19,Abidjan,PREMIUM,2023-11-14,,actif
CL01311,MAILLET,Honoré,M,64,San-Pedro,CONNECT,2025-04-21,2025-12-12,resilie
CL01312,RAMOS,Alain,M,50,Abidjan,ETUDIANT,2023-10-20,,actif
CL01313,DELAUNAY,Joséphine,F,22,Bouake,ETUDIANT,2022-01-20,,actif
CL01314,BERNARD,Gabrielle,F,35,Abidjan,PULSE,2025-08-15,,actif
CL01315,DELORME,Auguste,M,32,Abidjan,CONNECT,2022-10-13,,actif
CL01316,LAMBERT,Marcel,M,32,Abidjan,ETUDIANT,2024-09-19,,actif
CL01317,BARRE,Arthur,M,41,Yamoussoukro,PULSE,2023-09-28,,actif
CL01318,ALLARD,Anne,F,54,Abidjan,PREMIUM,2023-01-05,,actif
CL01319,MULLER,Sylvie,F,40,Abidjan,SENIOR,2023-08-08,,actif
CL01320,DAVID,Louise,F,41,Abidjan,ETUDIANT,2025-01-18,2025-05-27,resilie
CL01321,LEJEUNE,Édith,F,40,Bouake,ETUDIANT,2022-02-18,,actif
CL01322,LECOQ,Christiane,F,18,Bouake,CONNECT,2025-04-16,,actif
CL01323,GOSSELIN,Paulette,F,24,Abidjan,PREMIUM,2022-03-27,,actif
CL01324,BESSON,Laurent,M,28,Abidjan,PULSE,2025-09-11,,actif
CL01325,PONS,Laurent,M,45,Abidjan,PULSE,2024-03-24,2025-04-15,resilie
CL01326,MALLET,Audrey,F,36,Abidjan,PULSE,2024-08-19,,actif
CL01327,NORMAND,Christiane,F,39,Bouake,CONNECT,2024-04-02,,actif
CL01328,GUIBERT,Marine,F,39,Yamoussoukro,CONNECT,2025-09-29,,actif
CL01329,LEMAIRE,Dorothée,F,40,Yamoussoukro,CONNECT,2024-11-28,2025-05-18,resilie
CL01330,TANGUY,Nathalie,F,49,Abidjan,SENIOR,2025-03-15,,actif
CL01331,EVRARD,Charlotte,F,65,Abidjan,PREMIUM,2024-09-27,,actif
CL01332,PETITJEAN,Hélène,F,46,Bouake,PULSE,2023-04-04,,actif
CL01333,BERNARD,Aimée,F,36,Yamoussoukro,CONNECT,2022-05-19,,actif
CL01334,LÉGER,Susan,F,25,Abidjan,PREMIUM,2022-04-08,,actif
CL01335,MAILLET,Richard,M,32,Abidjan,PULSE,2024-03-15,,actif
CL01336,LAMY,René,M,22,Abidjan,CONNECT,2022-04-16,2025-10-26,resilie
CL01337,GILLET,Gabriel,M,32,Abidjan,CONNECT,2022-08-10,,actif
