ticket_id,created_at,category_id,agent_id,pays,canal,priorite,statut,sla_heures,first_response_heures,resolution_heures,sla_breach,nb_contacts,reopened,csat,in_backlog,ratio_sla,nom,tier,tier_num,bureau,csat_moyen,taux_resolution_pct,tickets_actifs,nom_cat,domaine,priorite_defaut,sla_strict,heure_creation,jour_semaine,mois,est_weekend,heure_hors_bureau,ticket_at_risk,is_high_priority,is_long_wait,is_reopened
TKT004411,2022-10-04 20:01:00,CAT005,AGT010,CI,App mobile,1,En cours,60,3.8,22.9,0,3,0,,0,0.382,Olivier Martin,Tier 3,3,Paris,4.6,97,15,Acces compte,Technical,1,True,20,1,10,0,1,0,1,0,0
TKT004412,2022-10-04 22:22:00,CAT004,AGT010,Senegal,Chat,3,Résolu,240,27.0,312.5,1,2,0,5.0,0,1.302,Olivier Martin,Tier 3,3,Paris,4.6,97,15,Remboursement,Billing,3,True,22,1,10,0,1,1,0,1,0
TKT004413,2022-10-04 19:04:00,CAT002,AGT001,France,Chat,2,Résolu,120,11.8,106.8,0,3,0,4.6,0,0.89,Aminata Diallo,Tier 1,1,Abidjan,4.2,88,42,Panne technique,Technical,2,True,19,1,10,0,1,0,1,1,0
TKT004414,2022-10-04 08:39:00,CAT004,AGT008,Ghana,Téléphone,3,Résolu,240,23.3,117.9,0,4,0,4.1,0,0.491,Ibrahim Coulibaly,Tier 2,2,Bamako,4.3,90,30,Remboursement,Billing,3,True,8,1,10,0,0,0,0,1,0
TKT004415,2022-10-04 08:53:00,CAT003,AGT009,Maroc,Chat,3,En cours,180,20.7,92.9,0,2,0,,0,0.516,Nadia Benhaddou,Tier 1,1,Casablanca,4.0,80,45,Livraison retardee,Delivery,3,True,8,1,10,0,0,0,0,1,0
TKT004416,2022-10-04 11:51:00,CAT007,AGT006,Cameroun,Téléphone,5,En cours,480,154.4,675.7,1,1,0,,0,1.408,Jean-Marc Dubois,Tier 3,3,Paris,4.8,98,12,Demande info,General,5,False,11,1,10,0,0,1,0,1,0
TKT004417,2022-10-04 11:47:00,CAT001,AGT011,CI,Téléphone,4,Résolu,240,23.6,300.7,1,2,0,4.0,0,1.253,Ramatou Diaby,Tier 1,1,Ouagadougou,3.6,68,52,Facturation,Billing,4,True,11,1,10,0,0,1,0,1,0
TKT004418,2022-10-04 20:52:00,CAT004,AGT011,France,Téléphone,3,Résolu,240,23.0,204.3,0,1,0,4.1,0,0.851,Ramatou Diaby,Tier 1,1,Ouagadougou,3.6,68,52,Remboursement,Billing,3,True,20,1,10,0,1,0,0,1,0
TKT004419,2022-10-04 08:18:00,CAT004,AGT004,CI,App mobile,3,Résolu,240,84.1,342.2,1,1,0,3.1,0,1.426,Moussa Kone,Tier 1,1,Abidjan,3.5,65,55,Remboursement,Billing,3,True,8,1,10,0,0,1,0,1,0
TKT004420,2022-10-04 08:26:00,CAT003,AGT005,Cameroun,Téléphone,3,Résolu,180,16.5,175.5,0,3,0,4.8,0,0.975,Aya Touré,Tier 2,2,Abidjan,4.7,96,22,Livraison retardee,Delivery,3,True,8,1,10,0,0,0,0,1,0
TKT004421,2022-10-04 19:45:00,CAT008,AGT004,France,Chat,2,En cours,120,4.2,72.2,0,1,0,,0,0.602,Moussa Kone,Tier 1,1,Abidjan,3.5,65,55,Probleme paiement,Billing,2,True,19,1,10,0,1,0,1,1,0
TKT004422,2022-10-04 03:58:00,CAT006,AGT007,France,Téléphone,3,Résolu,360,124.3,623.0,1,1,0,3.2,0,1.731,Aissatou Ba,Tier 1,1,Dakar,3.9,78,48,Qualite produit,Product,3,False,3,1,10,0,1,1,0,1,0
TKT004423,2022-10-04 10:28:00,CAT010,AGT003,Ghana,Téléphone,1,Résolu,60,1.9,29.9,0,1,0,4.8,0,0.498,Fatou Sow,Tier 2,2,Dakar,4.5,94,28,Fraude signalée,Security,1,True,10,1,10,0,0,0,1,0,0
TKT004424,2022-10-04 12:59:00,CAT006,AGT007,Senegal,Email,3,Résolu,360,58.2,410.0,1,1,0,4.7,0,1.139,Aissatou Ba,Tier 1,1,Dakar,3.9,78,48,Qualite produit,Product,3,False,12,1,10,0,0,1,0,1,0
TKT004425,2022-10-04 10:53:00,CAT001,AGT002,Ghana,Email,4,Résolu,240,58.0,466.7,1,2,0,2.5,0,1.945,Kofi Mensah,Tier 1,1,Accra,3.8,72,38,Facturation,Billing,4,True,10,1,10,0,0,1,0,1,0
TKT004426,2022-10-04 13:45:00,CAT002,AGT003,CI,Téléphone,2,Résolu,120,12.0,113.4,0,2,0,4.5,0,0.945,Fatou Sow,Tier 2,2,Dakar,4.5,94,28,Panne technique,Technical,2,True,13,1,10,0,0,0,1,1,0
TKT004427,2022-10-05 12:44:00,CAT007,AGT011,Belgique,Téléphone,5,Escaladé,480,120.7,517.0,1,1,0,,0,1.077,Ramatou Diaby,Tier 1,1,Ouagadougou,3.6,68,52,Demande info,General,5,False,12,2,10,0,0,1,0,1,0
TKT004428,2022-10-05 21:18:00,CAT001,AGT010,Maroc,Email,4,Résolu,240,11.4,150.3,0,1,0,4.7,0,0.626,Olivier Martin,Tier 3,3,Paris,4.6,97,15,Facturation,Billing,4,True,21,2,10,0,1,0,0,1,0
TKT004429,2022-10-05 03:22:00,CAT001,AGT005,Maroc,Email,4,Résolu,240,29.8,242.2,1,2,0,4.7,0,1.009,Aya Touré,Tier 2,2,Abidjan,4.7,96,22,Facturation,Billing,4,True,3,2,10,0,1,1,0,1,0
TKT004430,2022-10-05 17:28:00,CAT004,AGT006,CI,Chat,3,Résolu,240,46.3,447.1,1,1,0,3.8,0,1.863,Jean-Marc Dubois,Tier 3,3,Paris,4.8,98,12,Remboursement,Billing,3,True,17,2,10,0,0,1,0,1,0
TKT004431,2022-10-05 11:17:00,CAT002,AGT002,Senegal,Email,2,Escaladé,120,21.1,145.4,1,2,0,,0,1.212,Kofi Mensah,Tier 1,1,Accra,3.8,72,38,Panne technique,Technical,2,True,11,2,10,0,0,1,1,1,0
TKT004432,2022-10-05 21:07:00,CAT001,AGT004,France,Email,4,Backlog,240,22.3,162.8,0,3,0,,1,0.678,Moussa Kone,Tier 1,1,Abidjan,3.5,65,55,Facturation,Billing,4,True,21,2,10,0,1,1,0,1,0
TKT004433,2022-10-05 09:02:00,CAT001,AGT004,Ghana,Téléphone,4,Escaladé,240,74.7,307.8,1,1,0,,0,1.282,Moussa Kone,Tier 1,1,Abidjan,3.5,65,55,Facturation,Billing,4,True,9,2,10,0,0,1,0,1,0
TKT004434,2022-10-05 10:13:00,CAT002,AGT012,Cameroun,Email,2,Résolu,120,4.7,31.5,0,2,0,3.7,0,0.262,Samuel Acheampong,Tier 2,2,Accra,4.4,92,26,Panne technique,Technical,2,True,10,2,10,0,0,0,1,1,0
TKT004435,2022-10-05 16:34:00,CAT001,AGT003,CI,Email,4,Résolu,240,35.8,325.0,1,1,0,4.4,0,1.354,Fatou Sow,Tier 2,2,Dakar,4.5,94,28,Facturation,Billing,4,True,16,2,10,0,0,1,0,1,0
TKT004436,2022-10-05 12:37:00,CAT004,AGT012,Ghana,Téléphone,3,En cours,240,18.8,195.3,0,1,0,,0,0.814,Samuel Acheampong,Tier 2,2,Accra,4.4,92,26,Remboursement,Billing,3,True,12,2,10,0,0,0,0,1,0
TKT004437,2022-10-05 16:39:00,CAT001,AGT011,CI,Web form,4,En cours,240,59.6,275.0,1,2,0,,0,1.146,Ramatou Diaby,Tier 1,1,Ouagadougou,3.6,68,52,Facturation,Billing,4,True,16,2,10,0,0,1,0,1,0
TKT004438,2022-10-05 03:38:00,CAT001,AGT012,Cameroun,Téléphone,4,Résolu,240,78.9,363.9,1,3,0,5.0,0,1.516,Samuel Acheampong,Tier 2,2,Accra,4.4,92,26,Facturation,Billing,4,True,3,2,10,0,1,1,0,1,0
TKT004439,2022-10-05 17:11:00,CAT007,AGT010,CI,Téléphone,5,Escaladé,480,112.0,569.8,1,1,0,,0,1.187,Olivier Martin,Tier 3,3,Paris,4.6,97,15,Demande info,General,5,False,17,2,10,0,0,1,0,1,0
TKT004440,2022-10-05 09:12:00,CAT005,AGT005,Maroc,App mobile,1,Résolu,60,0.8,14.4,0,1,0,4.5,0,0.24,Aya Touré,Tier 2,2,Abidjan,4.7,96,22,Acces compte,Technical,1,True,9,2,10,0,0,0,1,0,0
TKT004441,2022-10-05 16:40:00,CAT002,AGT003,France,Chat,2,Résolu,120,15.3,111.0,0,1,0,4.7,0,0.925,Fatou Sow,Tier 2,2,Dakar,4.5,94,28,Panne technique,Technical,2,True,16,2,10,0,0,0,1,1,0
TKT004442,2022-10-05 17:36:00,CAT001,AGT002,CI,Email,4,Escaladé,240,26.0,325.9,1,1,0,,0,1.358,Kofi Mensah,Tier 1,1,Accra,3.8,72,38,Facturation,Billing,4,True,17,2,10,0,0,1,0,1,0
TKT004443,2022-10-05 13:42:00,CAT001,AGT007,France,Chat,4,Résolu,240,16.9,323.6,1,1,0,3.3,0,1.348,Aissatou Ba,Tier 1,1,Dakar,3.9,78,48,Facturation,Billing,4,True,13,2,10,0,0,1,0,1,0
TKT004444,2022-10-06 14:14:00,CAT007,AGT003,Senegal,Email,5,Résolu,480,71.7,812.6,1,3,0,3.2,0,1.693,Fatou Sow,Tier 2,2,Dakar,4.5,94,28,Demande info,General,5,False,14,3,10,0,0,1,0,1,0
TKT004445,2022-10-06 09:27:00,CAT004,AGT003,CI,Email,3,En cours,240,24.0,188.6,0,1,0,,0,0.786,Fatou Sow,Tier 2,2,Dakar,4.5,94,28,Remboursement,Billing,3,True,9,3,10,0,0,0,0,1,0
TKT004446,2022-10-06 16:43:00,CAT001,AGT003,France,Web form,4,Escaladé,240,18.1,294.5,1,2,0,,0,1.227,Fatou Sow,Tier 2,2,Dakar,4.5,94,28,Facturation,Billing,4,True,16,3,10,0,0,1,0,1,0
TKT004447,2022-10-06 07:05:00,CAT008,AGT007,Mali,Chat,2,Escaladé,120,7.8,155.5,1,1,0,,0,1.296,Aissatou Ba,Tier 1,1,Dakar,3.9,78,48,Probleme paiement,Billing,2,True,7,3,10,0,1,1,1,1,0
TKT004448,2022-10-06 20:30:00,CAT001,AGT010,CI,Téléphone,4,Résolu,240,34.7,172.4,0,1,0,4.6,0,0.718,Olivier Martin,Tier 3,3,Paris,4.6,97,15,Facturation,Billing,4,True,20,3,10,0,1,0,0,1,0
TKT004449,2022-10-06 17:38:00,CAT004,AGT004,Cameroun,Email,3,Escaladé,240,40.9,319.2,1,1,0,,0,1.33,Moussa Kone,Tier 1,1,Abidjan,3.5,65,55,Remboursement,Billing,3,True,17,3,10,0,0,1,0,1,0
TKT004450,2022-10-06 11:33:00,CAT010,AGT007,CI,Téléphone,1,Résolu,60,6.4,54.5,0,4,0,4.2,0,0.908,Aissatou Ba,Tier 1,1,Dakar,3.9,78,48,Fraude signalée,Security,1,True,11,3,10,0,0,0,1,1,0
TKT004451,2022-10-06 08:03:00,CAT001,AGT004,CI,Téléphone,4,Résolu,240,40.6,337.3,1,5,0,4.0,0,1.405,Moussa Kone,Tier 1,1,Abidjan,3.5,65,55,Facturation,Billing,4,True,8,3,10,0,0,1,0,1,0
TKT004452,2022-10-06 14:18:00,CAT003,AGT005,Senegal,Email,3,En cours,180,24.7,241.3,1,1,0,,0,1.341,Aya Touré,Tier 2,2,Abidjan,4.7,96,22,Livraison retardee,Delivery,3,True,14,3,10,0,0,1,0,1,0
TKT004453,2022-10-06 15:37:00,CAT003,AGT006,CI,Email,3,Escaladé,180,15.1,220.3,1,1,0,,0,1.224,Jean-Marc Dubois,Tier 3,3,Paris,4.8,98,12,Livraison retardee,Delivery,3,True,15,3,10,0,0,1,0,1,0
TKT004454,2022-10-06 14:34:00,CAT006,AGT002,Ghana,App mobile,3,Résolu,360,20.8,202.4,0,1,0,4.3,0,0.562,Kofi Mensah,Tier 1,1,Accra,3.8,72,38,Qualite produit,Product,3,False,14,3,10,0,0,0,0,1,0
TKT004455,2022-10-07 18:44:00,CAT002,AGT002,France,Email,2,Résolu,120,8.8,60.3,0,1,0,3.4,0,0.502,Kofi Mensah,Tier 1,1,Accra,3.8,72,38,Panne technique,Technical,2,True,18,4,10,0,0,0,1,1,0
TKT004456,2022-10-07 10:52:00,CAT003,AGT012,Belgique,Téléphone,3,Résolu,180,12.5,138.9,0,3,0,4.7,0,0.772,Samuel Acheampong,Tier 2,2,Accra,4.4,92,26,Livraison retardee,Delivery,3,True,10,4,10,0,0,0,0,1,0
TKT004457,2022-10-07 19:39:00,CAT004,AGT011,Mali,App mobile,3,En cours,240,18.4,185.0,0,2,0,,0,0.771,Ramatou Diaby,Tier 1,1,Ouagadougou,3.6,68,52,Remboursement,Billing,3,True,19,4,10,0,1,0,0,1,0
TKT004458,2022-10-07 12:18:00,CAT001,AGT004,Mali,Email,4,Escaladé,240,66.2,292.1,1,2,0,,0,1.217,Moussa Kone,Tier 1,1,Abidjan,3.5,65,55,Facturation,Billing,4,True,12,4,10,0,0,1,0,1,0
TKT004459,2022-10-07 06:20:00,CAT003,AGT004,Ghana,Chat,3,Résolu,180,28.3,114.8,0,2,0,3.8,0,0.638,Moussa Kone,Tier 1,1,Abidjan,3.5,65,55,Livraison retardee,Delivery,3,True,6,4,10,0,1,0,0,1,0
TKT004460,2022-10-07 08:29:00,CAT002,AGT003,France,Chat,2,En cours,120,17.3,89.4,0,1,0,,0,0.745,Fatou Sow,Tier 2,2,Dakar,4.5,94,28,Panne technique,Technical,2,True,8,4,10,0,0,0,1,1,0
TKT004461,2022-10-07 08:55:00,CAT004,AGT001,CI,Email,3,Résolu,240,8.2,83.4,0,4,0,4.2,0,0.348,Aminata Diallo,Tier 1,1,Abidjan,4.2,88,42,Remboursement,Billing,3,True,8,4,10,0,0,0,0,1,0
TKT004462,2022-10-07 12:31:00,CAT003,AGT010,Maroc,Email,3,Résolu,180,30.7,146.8,0,1,0,4.0,0,0.816,Olivier Martin,Tier 3,3,Paris,4.6,97,15,Livraison retardee,Delivery,3,True,12,4,10,0,0,0,0,1,0
TKT004463,2022-10-07 11:19:00,CAT003,AGT002,France,Chat,3,Résolu,180,15.9,149.7,0,3,1,3.5,0,0.832,Kofi Mensah,Tier 1,1,Accra,3.8,72,38,Livraison retardee,Delivery,3,True,11,4,10,0,0,0,0,1,1
TKT004464,2022-10-07 15:08:00,CAT006,AGT007,Ghana,Chat,3,Fermé,360,103.0,547.9,1,4,1,4.0,0,1.522,Aissatou Ba,Tier 1,1,Dakar,3.9,78,48,Qualite produit,Product,3,False,15,4,10,0,0,1,0,1,1
TKT004465,2022-10-07 18:02:00,CAT001,AGT006,Senegal,Téléphone,4,Résolu,240,37.0,185.7,0,1,0,5.0,0,0.774,Jean-Marc Dubois,Tier 3,3,Paris,4.8,98,12,Facturation,Billing,4,True,18,4,10,0,0,0,0,1,0
TKT004466,2022-10-07 08:05:00,CAT006,AGT007,Senegal,Chat,3,Escaladé,360,75.1,474.5,1,3,0,,0,1.318,Aissatou Ba,Tier 1,1,Dakar,3.9,78,48,Qualite produit,Product,3,False,8,4,10,0,0,1,0,1,0
TKT004467,2022-10-07 09:37:00,CAT008,AGT010,France,Email,2,Résolu,120,9.4,106.4,0,2,0,4.4,0,0.887,Olivier Martin,Tier 3,3,Paris,4.6,97,15,Probleme paiement,Billing,2,True,9,4,10,0,0,0,1,1,0
TKT004468,2022-10-07 14:26:00,CAT001,AGT001,CI,Chat,4,Escaladé,240,25.0,247.8,1,3,0,,0,1.032,Aminata Diallo,Tier 1,1,Abidjan,4.2,88,42,Facturation,Billing,4,True,14,4,10,0,0,1,0,1,0
TKT004469,2022-10-07 15:02:00,CAT006,AGT008,Mali,Chat,3,En cours,360,84.4,553.9,1,1,0,,0,1.539,Ibrahim Coulibaly,Tier 2,2,Bamako,4.3,90,30,Qualite produit,Product,3,False,15,4,10,0,0,1,0,1,0
TKT004470,2022-10-07 11:13:00,CAT002,AGT012,France,Chat,2,En cours,120,9.0,49.9,0,1,0,,0,0.416,Samuel Acheampong,Tier 2,2,Accra,4.4,92,26,Panne technique,Technical,2,True,11,4,10,0,0,0,1,1,0
TKT004471,2022-10-07 08:31:00,CAT005,AGT001,CI,Web form,1,En cours,60,4.0,48.7,0,1,0,,0,0.812,Aminata Diallo,Tier 1,1,Abidjan,4.2,88,42,Acces compte,Technical,1,True,8,4,10,0,0,0,1,0,0
TKT004472,2022-10-08 21:10:00,CAT003,AGT011,CI,Email,3,En cours,180,14.2,95.8,0,3,0,,0,0.532,Ramatou Diaby,Tier 1,1,Ouagadougou,3.6,68,52,Livraison retardee,Delivery,3,True,21,5,10,1,1,0,0,1,0
TKT004473,2022-10-08 19:27:00,CAT009,AGT007,CI,Email,1,Résolu,480,80.3,460.5,0,2,0,4.2,0,0.959,Aissatou Ba,Tier 1,1,Dakar,3.9,78,48,Escalade juridique,Legal,1,True,19,5,10,1,1,0,1,1,0
TKT004474,2022-10-08 11:35:00,CAT002,AGT005,CI,Chat,2,Résolu,120,8.6,53.6,0,1,0,4.8,0,0.447,Aya Touré,Tier 2,2,Abidjan,4.7,96,22,Panne technique,Technical,2,True,11,5,10,1,0,0,1,1,0
TKT004475,2022-10-08 10:21:00,CAT007,AGT001,Maroc,Chat,5,Résolu,480,26.6,161.2,0,1,0,3.5,0,0.336,Aminata Diallo,Tier 1,1,Abidjan,4.2,88,42,Demande info,General,5,False,10,5,10,1,0,0,0,1,0
TKT004476,2022-10-08 20:24:00,CAT004,AGT004,Ghana,Chat,3,Résolu,240,79.3,317.3,1,1,0,3.7,0,1.322,Moussa Kone,Tier 1,1,Abidjan,3.5,65,55,Remboursement,Billing,3,True,20,5,10,1,1,1,0,1,0
TKT004477,2022-10-08 16:14:00,CAT004,AGT001,CI,Téléphone,3,Résolu,240,30.3,132.6,0,3,0,4.8,0,0.552,Aminata Diallo,Tier 1,1,Abidjan,4.2,88,42,Remboursement,Billing,3,True,16,5,10,1,0,0,0,1,0
TKT004478,2022-10-08 14:06:00,CAT009,AGT001,France,Chat,1,En cours,480,61.0,319.3,0,2,0,,0,0.665,Aminata Diallo,Tier 1,1,Abidjan,4.2,88,42,Escalade juridique,Legal,1,True,14,5,10,1,0,0,1,1,0
TKT004479,2022-10-08 15:40:00,CAT004,AGT001,CI,Email,3,Backlog,240,27.6,281.9,1,5,0,,1,1.175,Aminata Diallo,Tier 1,1,Abidjan,4.2,88,42,Remboursement,Billing,3,True,15,5,10,1,0,1,0,1,0
TKT004480,2022-10-08 14:16:00,CAT001,AGT010,France,Téléphone,4,En cours,240,31.6,208.3,0,1,0,,0,0.868,Olivier Martin,Tier 3,3,Paris,4.6,97,15,Facturation,Billing,4,True,14,5,10,1,0,0,0,1,0
TKT004481,2022-10-08 16:45:00,CAT004,AGT009,CI,Téléphone,3,Backlog,240,10.1,185.4,0,3,0,,1,0.773,Nadia Benhaddou,Tier 1,1,Casablanca,4.0,80,45,Remboursement,Billing,3,True,16,5,10,1,0,1,0,1,0
TKT004482,2022-10-08 10:43:00,CAT004,AGT003,CI,Email,3,En cours,240,8.5,139.1,0,2,0,,0,0.58,Fatou Sow,Tier 2,2,Dakar,4.5,94,28,Remboursement,Billing,3,True,10,5,10,1,0,0,0,1,0
TKT004483,2022-10-08 10:47:00,CAT004,AGT006,Senegal,Email,3,En cours,240,30.2,137.4,0,2,0,,0,0.572,Jean-Marc Dubois,Tier 3,3,Paris,4.8,98,12,Remboursement,Billing,3,True,10,5,10,1,0,0,0,1,0
TKT004484,2022-10-08 17:13:00,CAT007,AGT012,CI,Email,5,Escaladé,480,45.0,522.4,1,1,0,,0,1.088,Samuel Acheampong,Tier 2,2,Accra,4.4,92,26,Demande info,General,5,False,17,5,10,1,0,1,0,1,0
TKT004485,2022-10-09 11:14:00,CAT002,AGT006,Ghana,Email,2,Résolu,120,7.0,52.5,0,1,0,5.0,0,0.438,Jean-Marc Dubois,Tier 3,3,Paris,4.8,98,12,Panne technique,Technical,2,True,11,6,10,1,0,0,1,1,0
TKT004486,2022-10-09 14:26:00,CAT002,AGT012,CI,Téléphone,2,Résolu,120,6.8,49.3,0,1,0,4.8,0,0.411,Samuel Acheampong,Tier 2,2,Accra,4.4,92,26,Panne technique,Technical,2,True,14,6,10,1,0,0,1,1,0
TKT004487,2022-10-09 05:24:00,CAT004,AGT006,Ghana,Chat,3,Backlog,240,19.6,152.6,0,1,0,,1,0.636,Jean-Marc Dubois,Tier 3,3,Paris,4.8,98,12,Remboursement,Billing,3,True,5,6,10,1,1,1,0,1,0
TKT004488,2022-10-09 18:03:00,CAT006,AGT002,Maroc,Chat,3,En cours,360,19.1,235.4,0,1,0,,0,0.654,Kofi Mensah,Tier 1,1,Accra,3.8,72,38,Qualite produit,Product,3,False,18,6,10,1,0,0,0,1,0
TKT004489,2022-10-09 19:41:00,CAT004,AGT004,Mali,Téléphone,3,En cours,240,57.7,414.8,1,1,0,,0,1.728,Moussa Kone,Tier 1,1,Abidjan,3.5,65,55,Remboursement,Billing,3,True,19,6,10,1,1,1,0,1,0
TKT004490,2022-10-09 10:00:00,CAT007,AGT009,France,Chat,5,Résolu,480,16.2,64.8,0,3,1,3.7,0,0.135,Nadia Benhaddou,Tier 1,1,Casablanca,4.0,80,45,Demande info,General,5,False,10,6,10,1,0,0,0,1,1
TKT004491,2022-10-09 00:08:00,CAT001,AGT004,France,Téléphone,4,En cours,240,39.2,293.7,1,1,0,,0,1.224,Moussa Kone,Tier 1,1,Abidjan,3.5,65,55,Facturation,Billing,4,True,0,6,10,1,1,1,0,1,0
TKT004492,2022-10-09 09:42:00,CAT007,AGT007,Belgique,Email,5,Résolu,480,39.6,461.4,0,1,0,3.9,0,0.961,Aissatou Ba,Tier 1,1,Dakar,3.9,78,48,Demande info,General,5,False,9,6,10,1,0,0,0,1,0
TKT004493,2022-10-09 16:37:00,CAT002,AGT011,Cameroun,Email,2,Résolu,120,21.0,122.6,1,1,0,3.3,0,1.022,Ramatou Diaby,Tier 1,1,Ouagadougou,3.6,68,52,Panne technique,Technical,2,True,16,6,10,1,0,1,1,1,0
TKT004494,2022-10-09 19:11:00,CAT003,AGT004,Senegal,Email,3,Backlog,180,21.8,212.8,1,1,0,,1,1.182,Moussa Kone,Tier 1,1,Abidjan,3.5,65,55,Livraison retardee,Delivery,3,True,19,6,10,1,1,1,0,1,0
TKT004495,2022-10-09 12:45:00,CAT002,AGT005,France,Chat,2,Résolu,120,25.8,105.1,0,2,0,5.0,0,0.876,Aya Touré,Tier 2,2,Abidjan,4.7,96,22,Panne technique,Technical,2,True,12,6,10,1,0,0,1,1,0
TKT004496,2022-10-09 12:49:00,CAT010,AGT002,Mali,Téléphone,1,Résolu,60,10.6,48.9,0,1,0,3.6,0,0.815,Kofi Mensah,Tier 1,1,Accra,3.8,72,38,Fraude signalée,Security,1,True,12,6,10,1,0,0,1,1,0
TKT004497,2022-10-09 08:55:00,CAT008,AGT009,France,App mobile,2,Résolu,120,22.1,98.3,0,3,0,4.1,0,0.819,Nadia Benhaddou,Tier 1,1,Casablanca,4.0,80,45,Probleme paiement,Billing,2,True,8,6,10,1,0,0,1,1,0
TKT004498,2022-10-09 08:37:00,CAT002,AGT011,Ghana,Email,2,Résolu,120,22.6,141.6,1,1,0,2.3,0,1.18,Ramatou Diaby,Tier 1,1,Ouagadougou,3.6,68,52,Panne technique,Technical,2,True,8,6,10,1,0,1,1,1,0
TKT004499,2022-10-09 14:49:00,CAT008,AGT003,Ghana,Email,2,Backlog,120,18.9,93.0,0,1,0,,1,0.775,Fatou Sow,Tier 2,2,Dakar,4.5,94,28,Probleme paiement,Billing,2,True,14,6,10,1,0,1,1,1,0
TKT004500,2022-10-10 15:45:00,CAT003,AGT009,Senegal,Téléphone,3,Résolu,180,41.0,259.9,1,2,0,3.4,0,1.444,Nadia Benhaddou,Tier 1,1,Casablanca,4.0,80,45,Livraison retardee,Delivery,3,True,15,0,10,0,0,1,0,1,0
TKT004501,2022-10-10 08:28:00,CAT002,AGT005,Mali,Email,2,Escaladé,120,17.3,124.7,1,2,0,,0,1.039,Aya Touré,Tier 2,2,Abidjan,4.7,96,22,Panne technique,Technical,2,True,8,0,10,0,0,1,1,1,0
TKT004502,2022-10-10 08:56:00,CAT004,AGT009,CI,App mobile,3,Résolu,240,27.2,183.8,0,1,0,4.1,0,0.766,Nadia Benhaddou,Tier 1,1,Casablanca,4.0,80,45,Remboursement,Billing,3,True,8,0,10,0,0,0,0,1,0
TKT004503,2022-10-10 13:04:00,CAT004,AGT002,CI,Chat,3,Résolu,240,24.3,98.7,0,4,0,3.4,0,0.411,Kofi Mensah,Tier 1,1,Accra,3.8,72,38,Remboursement,Billing,3,True,13,0,10,0,0,0,0,1,0
TKT004504,2022-10-10 16:27:00,CAT008,AGT007,Senegal,App mobile,2,En cours,120,18.1,99.4,0,2,0,,0,0.828,Aissatou Ba,Tier 1,1,Dakar,3.9,78,48,Probleme paiement,Billing,2,True,16,0,10,0,0,0,1,1,0
TKT004505,2022-10-10 13:59:00,CAT005,AGT012,France,Téléphone,1,Escaladé,60,1.6,24.4,0,1,0,,0,0.407,Samuel Acheampong,Tier 2,2,Accra,4.4,92,26,Acces compte,Technical,1,True,13,0,10,0,0,1,1,0,0
TKT004506,2022-10-10 08:31:00,CAT003,AGT010,Belgique,Téléphone,3,Fermé,180,46.0,195.3,1,1,0,4.7,0,1.085,Olivier Martin,Tier 3,3,Paris,4.6,97,15,Livraison retardee,Delivery,3,True,8,0,10,0,0,1,0,1,0
TKT004507,2022-10-10 12:40:00,CAT001,AGT011,France,Chat,4,Résolu,240,15.7,129.1,0,2,0,3.9,0,0.538,Ramatou Diaby,Tier 1,1,Ouagadougou,3.6,68,52,Facturation,Billing,4,True,12,0,10,0,0,0,0,1,0
TKT004508,2022-10-10 21:09:00,CAT003,AGT009,Senegal,Email,3,Résolu,180,42.9,207.2,1,1,0,3.7,0,1.151,Nadia Benhaddou,Tier 1,1,Casablanca,4.0,80,45,Livraison retardee,Delivery,3,True,21,0,10,0,1,1,0,1,0
TKT004509,2022-10-10 10:08:00,CAT007,AGT004,Ghana,Email,5,Résolu,480,284.3,1170.9,1,1,0,3.0,0,2.439,Moussa Kone,Tier 1,1,Abidjan,3.5,65,55,Demande info,General,5,False,10,0,10,0,0,1,0,1,0
TKT004510,2022-10-10 14:52:00,CAT003,AGT003,Cameroun,Web form,3,Résolu,180,44.2,214.3,1,5,0,4.9,0,1.191,Fatou Sow,Tier 2,2,Dakar,4.5,94,28,Livraison retardee,Delivery,3,True,14,0,10,0,0,1,0,1,0
TKT004511,2022-10-10 15:12:00,CAT001,AGT008,France,Chat,4,Résolu,240,84.8,406.4,1,1,0,3.4,0,1.693,Ibrahim Coulibaly,Tier 2,2,Bamako,4.3,90,30,Facturation,Billing,4,True,15,0,10,0,0,1,0,1,0
TKT004512,2022-10-10 11:18:00,CAT008,AGT006,CI,Email,2,Résolu,120,2.2,43.5,0,1,0,5.0,0,0.362,Jean-Marc Dubois,Tier 3,3,Paris,4.8,98,12,Probleme paiement,Billing,2,True,11,0,10,0,0,0,1,0,0
TKT004513,2022-10-10 16:11:00,CAT003,AGT004,Maroc,Téléphone,3,Résolu,180,25.5,310.5,1,4,0,4.1,0,1.725,Moussa Kone,Tier 1,1,Abidjan,3.5,65,55,Livraison retardee,Delivery,3,True,16,0,10,0,0,1,0,1,0
TKT004514,2022-10-10 15:22:00,CAT004,AGT010,CI,Chat,3,En cours,240,79.9,396.8,1,2,0,,0,1.653,Olivier Martin,Tier 3,3,Paris,4.6,97,15,Remboursement,Billing,3,True,15,0,10,0,0,1,0,1,0
